종목명,종목코드,현재가,시가총액,매출성장률,순이익률,부채비율,PER,PBR,평가점수,종합평가,평가이유
브이티,018290,35400,1267249447800.0,,,,,,0,주의 필요,
삼목에스폼,018310,20200,296940000000.0,,,,,,0,주의 필요,
조일알미늄,018470,1652,209195603092.0,,,,,,0,주의 필요,
동원금속,018500,1880,87899274040.0,,,,,,0,주의 필요,
우진비앤지,018620,885,25567024305.0,,,,,,0,주의 필요,
SK가스,018670,259500,2395248318000.0,,,,,,0,주의 필요,
서울제약,018680,3290,38359159510.0,,,,,,0,주의 필요,
바른손,018700,836,29360116852.0,,,,,,0,주의 필요,
한온시스템,018880,3995,2711656395240.0,,,,,,0,주의 필요,
베뉴지,019010,2100,101220000000.0,,,,,,0,주의 필요,
신풍제약,019170,8120,430238118800.0,,,,,,0,주의 필요,
신풍제약우,019175,12430,27346000000.0,,,,,,0,주의 필요,
티에이치엔,019180,3070,55260000000.0,,,,,,0,주의 필요,
와이지-원,019210,5320,178612717080.0,,,,,,0,주의 필요,
세아특수강,019440,13300,113981000000.0,,,,,,0,주의 필요,
엑시큐어하이트론,019490,720,55031234400.0,,,,,,0,주의 필요,
일지테크,019540,3845,51959407500.0,,,,,,0,주의 필요,
SBI인베스트먼트,019550,696,112798336200.0,,,,,,0,주의 필요,
플루토스,019570,260,16980610920.0,,,,,,0,주의 필요,
엠벤처투자,019590,921,104963185182.0,,,,,,0,주의 필요,
글로본,019660,1245,43314478770.0,,,,,,0,주의 필요,
대교,019680,2165,183381670250.0,,,,,,0,주의 필요,
대교우B,019685,1282,24905401180.0,,,,,,0,주의 필요,
서연탑메탈,019770,3900,45435000000.0,,,,,,0,주의 필요,
에너토크,019990,5780,56390188640.0,,,,,,0,주의 필요,
한섬,020000,15820,354965157540.0,,,,,,0,주의 필요,
키다리스튜디오,020120,3520,130464456320.0,,,,,,0,주의 필요,
롯데에너지머티리얼즈,020150,26100,1203492793500.0,,,,,,0,주의 필요,
대신정보통신,020180,1095,42079661925.0,,,,,,0,주의 필요,
대동금속,020400,6860,21877678760.0,,,,,,0,주의 필요,
아시아나항공,020560,10580,2179381722380.0,,,,,,0,주의 필요,
시공테크,020710,3930,78788522100.0,,,,,,0,주의 필요,
일진디스플,020760,842,43374569922.0,,,,,,0,주의 필요,
대호특수강,021040,903,19599410922.0,,,,,,0,주의 필요,
대호특수강우,021045,2675,2269716100.0,,,,,,0,주의 필요,
서원,021050,1274,60482627660.0,,,,,,0,주의 필요,
에이티넘인베스트,021080,2095,100560000000.0,,,,,,0,주의 필요,
코웨이,021240,83500,6059072707500.0,,,,,,0,주의 필요,
KCC건설,021320,4045,86563000000.0,,,,,,0,주의 필요,
한국큐빅,021650,2260,36952272380.0,,,,,,0,주의 필요,
세원정공,021820,7840,78400000000.0,,,,,,0,주의 필요,
메이슨캐피탈,021880,249,37893917592.0,,,,,,0,주의 필요,
포스코DX,022100,27600,4196158520400.0,,,,,,0,주의 필요,
TKG애강,022220,906,46925888574.0,,,,,,0,주의 필요,
삼원강재,023000,2330,93200000000.0,,,,,,0,주의 필요,
MH에탄올,023150,5050,37261556300.0,,,,,,0,주의 필요,
태광,023160,24100,638650000000.0,,,,,,0,주의 필요,
한국종합기술,023350,5470,59896500000.0,,,,,,0,주의 필요,
유진기업,023410,3335,257831728105.0,,,,,,0,주의 필요,
제이스코홀딩스,023440,1830,128067248490.0,,,,,,0,주의 필요,
동남합성,023450,34300,120050000000.0,,,,,,0,주의 필요,
CNH,023460,109,4054800000.0,,,,,,0,주의 필요,
롯데쇼핑,023530,66700,1886859958500.0,,,,,,0,주의 필요,
다우기술,023590,21550,966875596350.0,,,,,,0,주의 필요,
삼보판지,023600,8090,130815300000.0,,,,,,0,주의 필요,
한국캐피탈,023760,551,173900876376.0,,,,,,0,주의 필요,
플레이위드,023770,3890,34102929800.0,,,,,,0,주의 필요,
동일스틸럭스,023790,1170,24778153530.0,,,,,,0,주의 필요,
인지컨트롤스,023800,5860,92641894420.0,,,,,,0,주의 필요,
인팩,023810,5690,56900000000.0,,,,,,0,주의 필요,
풍국주정,023900,9070,114282000000.0,,,,,,0,주의 필요,
대한약품,023910,25250,151500000000.0,,,,,,0,주의 필요,
에쓰씨엔지니어링,023960,1280,44874991360.0,,,,,,0,주의 필요,
흥구석유,024060,11140,167100000000.0,,,,,,0,주의 필요,
WISCOM,024070,1863,28553153994.0,,,,,,0,주의 필요,
디씨엠,024090,11360,129504000000.0,,,,,,0,주의 필요,
기업은행,024110,15700,12519586143300.0,,,,,,0,주의 필요,
KB오토시스,024120,3150,36225000000.0,,,,,,0,주의 필요,
콜마홀딩스,024720,7140,244875289260.0,,,,,,0,주의 필요,
한일단조,024740,2330,76650124170.0,,,,,,0,주의 필요,
유성티엔에스,024800,1862,68990473944.0,,,,,,0,주의 필요,
이화전기,024810,899,196834827360.0,,,,,,0,주의 필요,
세원물산,024830,7940,66299000000.0,,,,,,0,주의 필요,
KBI메탈,024840,2120,74007501880.0,,,,,,0,주의 필요,
HLB이노베이션,024850,2470,356431183810.0,,,,,,0,주의 필요,
케이피에프,024880,4245,87798477510.0,,,,,,0,주의 필요,
대원화성,024890,962,39681684224.0,,,,,,0,주의 필요,
덕양산업,024900,2820,91833243600.0,,,,,,0,주의 필요,
경창산업,024910,1808,64760761040.0,,,,,,0,주의 필요,
PN풍년,024940,6900,69000000000.0,,,,,,0,주의 필요,
삼천리자전거,024950,4170,55350816090.0,,,,,,0,주의 필요,
KPX케미칼,025000,43950,212718000000.0,,,,,,0,주의 필요,
시노펙스,025320,6880,605382001600.0,,,,,,0,주의 필요,
DH오토웨어,025440,695,33902950680.0,,,,,,0,주의 필요,
SJM홀딩스,025530,3090,46146084720.0,,,,,,0,주의 필요,
한국단자,025540,70500,734257500000.0,,,,,,0,주의 필요,
한국선재,025550,3550,90574714200.0,,,,,,0,주의 필요,
미래산업,025560,798,47533693536.0,,,,,,0,주의 필요,
제이준코스메틱,025620,3660,16414536360.0,,,,,,0,주의 필요,
한솔홈데코,025750,870,70091679630.0,,,,,,0,주의 필요,
한국정보통신,025770,7710,288695329410.0,,,,,,0,주의 필요,
이구산업,025820,4950,165537900000.0,,,,,,0,주의 필요,
남해화학,025860,6380,316951018340.0,,,,,,0,주의 필요,
신라에스지,025870,5920,23680000000.0,,,,,,0,주의 필요,
케이씨피드,025880,2930,48977463940.0,,,,,,0,주의 필요,
한국주강,025890,1743,19712038437.0,,,,,,0,주의 필요,
동화기업,025900,10060,508606287100.0,,,,,,0,주의 필요,
동신건설,025950,54000,453600000000.0,,,,,,0,주의 필요,
아난티,025980,5830,516709856740.0,,,,,,0,주의 필요,
제이에스티나,026040,1901,31373704790.0,,,,,,0,주의 필요,
특수건설,026150,6450,113173834950.0,,,,,,0,주의 필요,
스틱인베스트먼트,026890,7120,296748606000.0,,,,,,0,주의 필요,
광진실업,026910,1923,12317593815.0,,,,,,0,주의 필요,
부국철강,026940,2500,50000000000.0,,,,,,0,주의 필요,
동서,026960,25750,2567275000000.0,,,,,,0,주의 필요,
서울전자통신,027040,249,17327622903.0,,,,,,0,주의 필요,
코리아나,027050,2450,98000000000.0,,,,,,0,주의 필요,
아주IB투자,027360,2155,260637349930.0,,,,,,0,주의 필요,
BGF,027410,3400,325437089400.0,,,,,,0,주의 필요,
상보,027580,1173,69419640267.0,,,,,,0,주의 필요,
팜스토리,027710,1252,139493583200.0,,,,,,0,주의 필요,
마니커,027740,878,55762858184.0,,,,,,0,주의 필요,
대성창투,027830,1824,98496000000.0,,,,,,0,주의 필요,
한국제지,027970,799,151952411363.0,,,,,,0,주의 필요,
삼성E&A,028050,18740,3673040000000.0,,,,,,0,주의 필요,
휴맥스홀딩스,028080,2240,28173613440.0,,,,,,0,주의 필요,
동아지질,028100,13450,180088801900.0,,,,,,0,주의 필요,
삼성물산,028260,119600,20329194662400.0,,,,,,0,주의 필요,
삼성물산우B,02826K,88500,129881715000.0,,,,,,0,주의 필요,
HLB,028300,72000,9459895176000.0,,,,,,0,주의 필요,
팬오션,028670,3610,1929795938320.0,,,,,,0,주의 필요,
케이씨,029460,18900,250070870700.0,,,,,,0,주의 필요,
광무,029480,2280,125465255880.0,,,,,,0,주의 필요,
신도리코,029530,37900,382033099100.0,,,,,,0,주의 필요,
삼성카드,029780,42550,4929795812050.0,,,,,,0,주의 필요,
코엔텍,029960,8630,431500000000.0,,,,,,0,주의 필요,
제일기획,030000,17680,2033928858000.0,,,,,,0,주의 필요,
NICE평가정보,030190,12340,734311357620.0,,,,,,0,주의 필요,
KT,030200,49100,12374264733500.0,,,,,,0,주의 필요,
다올투자증권,030210,3035,184865206710.0,,,,,,0,주의 필요,
드래곤플라이,030350,1327,18415832638.0,,,,,,0,주의 필요,
한글과컴퓨터,030520,20250,489639816000.0,,,,,,0,주의 필요,
원익홀딩스,030530,4805,371128498705.0,,,,,,0,주의 필요,
교보증권,030610,6670,760132949870.0,,,,,,0,주의 필요,
동원수산,030720,4995,23245755975.0,,,,,,0,주의 필요,
양지사,030960,10150,162197000000.0,,,,,,0,주의 필요,
서울보증보험,031210,32000,2234291136000.0,,,,,,0,주의 필요,
아이즈비전,031310,1690,42815534840.0,,,,,,0,주의 필요,
에스에이엠티,031330,2815,281486113605.0,,,,,,0,주의 필요,
신세계인터내셔날,031430,10330,368781000000.0,,,,,,0,주의 필요,
신세계푸드,031440,31500,121983120000.0,,,,,,0,주의 필요,
오스템,031510,1089,30492000000.0,,,,,,0,주의 필요,
콤텍시스템,031820,602,72872982532.0,,,,,,0,주의 필요,
디에이치엑스컴퍼니,031860,852,14630561892.0,,,,,,0,주의 필요,
피에스케이홀딩스,031980,40200,866808279000.0,,,,,,0,주의 필요,
아즈텍WB,032080,1293,27787900497.0,,,,,,0,주의 필요,
다우데이타,032190,10840,415172000000.0,,,,,,0,주의 필요,
삼일,032280,1996,32362325640.0,,,,,,0,주의 필요,
한국파마,032300,15490,168944798490.0,,,,,,0,주의 필요,
롯데관광개발,032350,7780,592806303740.0,,,,,,0,주의 필요,
케이엠더블유,032500,7520,299453040160.0,,,,,,0,주의 필요,
TJ미디어,032540,4695,65408904255.0,,,,,,0,주의 필요,
황금에스티,032560,5200,88400000000.0,,,,,,0,주의 필요,
피델릭스,032580,1314,43535532096.0,,,,,,0,주의 필요,
유비케어,032620,3405,177731258295.0,,,,,,0,주의 필요,
LG유플러스,032640,10710,4676107676310.0,,,,,,0,주의 필요,
소프트센,032680,317,33472272188.0,,,,,,0,주의 필요,
소프트센우,032685,7380,2635707960.0,,,,,,0,주의 필요,
삼진,032750,4230,38201646060.0,,,,,,0,주의 필요,
엠젠솔루션,032790,1011,43865493453.0,,,,,,0,주의 필요,
판타지오,032800,595,27344449510.0,,,,,,0,주의 필요,
우리기술,032820,2010,331001638320.0,,,,,,0,주의 필요,
삼성생명,032830,82000,16400000000000.0,,,,,,0,주의 필요,
비트컴퓨터,032850,4870,80955436910.0,,,,,,0,주의 필요,
더라미,032860,1300,52514621900.0,,,,,,0,주의 필요,
원익,032940,3920,71317461600.0,,,,,,0,주의 필요,
동일기연,032960,10320,41138853360.0,,,,,,0,주의 필요,
바이온,032980,302,13522952980.0,,,,,,0,주의 필요,
제이엠아이,033050,814,26519584388.0,,,,,,0,주의 필요,
제룡전기,033100,38250,614387144250.0,,,,,,0,주의 필요,
디지틀조선,033130,1706,63318645502.0,,,,,,0,주의 필요,
엠케이전자,033160,8260,182267894060.0,,,,,,0,주의 필요,
시그네틱스,033170,813,69697123347.0,,,,,,0,주의 필요,
KH 필룩스,033180,6630,128260035150.0,,,,,,0,주의 필요,
모아텍,033200,2725,39052479125.0,,,,,,0,주의 필요,
인성정보,033230,1696,85674084480.0,,,,,,0,주의 필요,
자화전자,033240,13270,294008394900.0,,,,,,0,주의 필요,
체시스,033250,1156,36992000000.0,,,,,,0,주의 필요,
유나이티드제약,033270,19080,311649323760.0,,,,,,0,주의 필요,
코웰패션,033290,2135,119893702635.0,,,,,,0,주의 필요,
엠투엔,033310,1795,72414304645.0,,,,,,0,주의 필요,
제이씨현시스템,033320,5270,100733056640.0,,,,,,0,주의 필요,
좋은사람들,033340,661,64084318838.0,,,,,,0,주의 필요,
동성화인텍,033500,24750,742239976500.0,,,,,,0,주의 필요,
SJG세종,033530,4300,119630132300.0,,,,,,0,주의 필요,
파라텍,033540,1557,58778405091.0,,,,,,0,주의 필요,
블루콤,033560,3325,56857500000.0,,,,,,0,주의 필요,
네패스,033640,7250,167179214500.0,,,,,,0,주의 필요,
KT&G,033780,95000,11595937215000.0,,,,,,0,주의 필요,
피노,033790,5960,136023888000.0,,,,,,0,주의 필요,
티비씨,033830,790,79000000000.0,,,,,,0,주의 필요,
무학,033920,6660,189810000000.0,,,,,,0,주의 필요,
두산에너빌리티,034020,26750,17135010655500.0,,,,,,0,주의 필요,
SBS,034120,21000,389575998000.0,,,,,,0,주의 필요,
LG디스플레이,034220,8990,4495000000000.0,,,,,,0,주의 필요,
파라다이스,034230,10320,947083149360.0,,,,,,0,주의 필요,
NICE,034310,11180,415095981560.0,,,,,,0,주의 필요,
인천도시가스,034590,24650,107837686100.0,,,,,,0,주의 필요,
SK,034730,137100,9940120581300.0,,,,,,0,주의 필요,
SK우,03473K,122200,69181697000.0,,,,,,0,주의 필요,
해성산업,034810,6470,210642864790.0,,,,,,0,주의 필요,
해성산업1우,03481K,7010,9736343220.0,,,,,,0,주의 필요,
한국토지신탁,034830,1001,252741719230.0,,,,,,0,주의 필요,
조아제약,034940,1112,34449567624.0,,,,,,0,주의 필요,
한국기업평가,034950,89600,406830054400.0,,,,,,0,주의 필요,
HS애드,035000,7270,120445063430.0,,,,,,0,주의 필요,
그래디언트,035080,13870,189694414260.0,,,,,,0,주의 필요,
백산,035150,14580,309825000000.0,,,,,,0,주의 필요,
프럼파스트,035200,5400,52545186000.0,,,,,,0,주의 필요,
강원랜드,035250,16780,3589921590000.0,,,,,,0,주의 필요,
골드앤에스,035290,389,18546150720.0,,,,,,0,주의 필요,
NAVER,035420,208000,32954897664000.0,,,,,,0,주의 필요,
기산텔레콤,035460,2000,29154680000.0,,,,,,0,주의 필요,
신세계 I&C,035510,12470,190398693800.0,,,,,,0,주의 필요,
KG이니시스,035600,8530,238024822020.0,,,,,,0,주의 필요,
솔본,035610,3935,107606498195.0,,,,,,0,주의 필요,
바른손이앤에이,035620,393,29254792275.0,,,,,,0,주의 필요,
카카오,035720,43450,19279678840400.0,,,,,,0,주의 필요,
CJ ENM,035760,55300,1212682216200.0,,,,,,0,주의 필요,
이지홀딩스,035810,2775,180779719875.0,,,,,,0,주의 필요,
서희건설,035890,1507,346321344699.0,,,,,,0,주의 필요,
JYP Ent.,035900,69800,2480167941600.0,,,,,,0,주의 필요,
예림당,036000,2700,62192547900.0,,,,,,0,주의 필요,
아비코전자,036010,5770,76700229180.0,,,,,,0,주의 필요,
케이티알파,036030,3720,182351732760.0,,,,,,0,주의 필요,
위지트,036090,725,85834405900.0,,,,,,0,주의 필요,
SCI평가정보,036120,2165,76857500000.0,,,,,,0,주의 필요,
클라우드에어,036170,990,60751969740.0,,,,,,0,주의 필요,
지더블유바이텍,036180,577,53929030348.0,,,,,,0,주의 필요,
금화피에스시,036190,25350,152100000000.0,,,,,,0,주의 필요,
유니셈,036200,6880,210969854240.0,,,,,,0,주의 필요,
오상헬스케어,036220,13990,202706929840.0,,,,,,0,주의 필요,
콘텐트리중앙,036420,8420,162188633360.0,,,,,,0,주의 필요,
한국가스공사,036460,36750,3392502750000.0,,,,,,0,주의 필요,
대성미생물,036480,9230,35074000000.0,,,,,,0,주의 필요,
SNT홀딩스,036530,32000,521724352000.0,,,,,,0,주의 필요,
SFA반도체,036540,3135,515583049905.0,,,,,,0,주의 필요,
영풍정밀,036560,12390,195142500000.0,,,,,,0,주의 필요,
엔씨소프트,036570,164800,3618022825600.0,,,,,,0,주의 필요,
팜스코,036580,2125,78046878875.0,,,,,,0,주의 필요,
감성코퍼레이션,036620,3425,318204961150.0,,,,,,0,주의 필요,
세종텔레콤,036630,425,85000000000.0,,,,,,0,주의 필요,
HRS,036640,4950,80956260000.0,,,,,,0,주의 필요,
KCI,036670,6370,71789900000.0,,,,,,0,주의 필요,
코맥스,036690,2885,45885746130.0,,,,,,0,주의 필요,
심텍홀딩스,036710,1528,74449170312.0,,,,,,0,주의 필요,
나이스정보통신,036800,17540,175400000000.0,,,,,,0,주의 필요,
에프에스티,036810,21400,465595284600.0,,,,,,0,주의 필요,
솔브레인홀딩스,036830,31750,665608778000.0,,,,,,0,주의 필요,
진성티이씨,036890,9980,224373034640.0,,,,,,0,주의 필요,
주성엔지니어링,036930,33850,1600032665850.0,,,,,,0,주의 필요,
파워넷,037030,2440,53384696560.0,,,,,,0,주의 필요,
파세코,037070,5560,111200000000.0,,,,,,0,주의 필요,
한국팩키지,037230,1676,49945348052.0,,,,,,0,주의 필요,
YG PLUS,037270,5140,326027167400.0,,,,,,0,주의 필요,
인지디스플레,037330,1353,59376708072.0,,,,,,0,주의 필요,
성도이엔지,037350,4060,62808200000.0,,,,,,0,주의 필요,
EG,037370,6150,53043577800.0,,,,,,0,주의 필요,
우리엔터프라이즈,037400,1097,28767010562.0,,,,,,0,주의 필요,
희림,037440,5320,74067567000.0,,,,,,0,주의 필요,
삼지전자,037460,9460,154373218120.0,,,,,,0,주의 필요,
LG헬로비전,037560,2370,183549070050.0,,,,,,0,주의 필요,
광주신세계,037710,29300,233145667000.0,,,,,,0,주의 필요,
쎄니트,037760,1423,48144246583.0,,,,,,0,주의 필요,
엘컴텍,037950,1024,86474259456.0,,,,,,0,주의 필요,
제일테크노스,038010,6300,56700000000.0,,,,,,0,주의 필요,
루멘스,038060,914,43966205066.0,,,,,,0,주의 필요,
서린바이오,038070,7040,62660759040.0,,,,,,0,주의 필요,
에코플라스틱,038110,2515,103540965550.0,,,,,,0,주의 필요,
마크로젠,038290,15720,170426808000.0,,,,,,0,주의 필요,
MIT,038340,1233,39979891836.0,,,,,,0,주의 필요,
레드캡투어,038390,9890,165368929580.0,,,,,,0,주의 필요,
바이오스마트,038460,3085,80717291230.0,,,,,,0,주의 필요,
삼표시멘트,038500,3135,338317619310.0,,,,,,0,주의 필요,
케이바이오,038530,235,27192871545.0,,,,,,0,주의 필요,
상상인,038540,1566,86644138158.0,,,,,,0,주의 필요,
위즈코프,038620,750,53855924250.0,,,,,,0,주의 필요,
에스넷,038680,4160,81326656320.0,,,,,,0,주의 필요,
에코바이오,038870,3695,51785236555.0,,,,,,0,주의 필요,
아이에이,038880,255,95808899625.0,,,,,,0,주의 필요,
파인디지털,038950,3165,32317071225.0,,,,,,0,주의 필요,
현대에이치티,039010,6380,55027500000.0,,,,,,0,주의 필요,
이건홀딩스,039020,3515,79385252135.0,,,,,,0,주의 필요,
이오테크닉스,039030,135400,1668067070000.0,,,,,,0,주의 필요,
하나투어,039130,56000,898194360000.0,,,,,,0,주의 필요,
오스코텍,039200,31700,1212467179200.0,,,,,,0,주의 필요,
경남스틸,039240,4755,128288017020.0,,,,,,0,주의 필요,
인포뱅크,039290,6520,56684736560.0,,,,,,0,주의 필요,
세중,039310,1566,28378530522.0,,,,,,0,주의 필요,
한국경제TV,039340,6000,138000000000.0,,,,,,0,주의 필요,
케이엘넷,039420,2540,61353014200.0,,,,,,0,주의 필요,
에스티아이,039440,20900,330847000000.0,,,,,,0,주의 필요,
키움증권,039490,120700,3081073414200.0,,,,,,0,주의 필요,
다산네트웍스,039560,3485,138054723785.0,,,,,,0,주의 필요,
HDC랩스,039570,8720,226350280720.0,,,,,,0,주의 필요,
화성밸브,039610,11000,114514400000.0,,,,,,0,주의 필요,
한국정보공학,039740,2700,21649671900.0,,,,,,0,주의 필요,
오로라,039830,6820,73402909800.0,,,,,,0,주의 필요,
디오,039840,15660,234614283300.0,,,,,,0,주의 필요,
나노엔텍,039860,3450,110779782900.0,,,,,,0,주의 필요,
폴라리스AI,039980,2690,194641696520.0,,,,,,0,주의 필요,
누리플렉스,040160,2610,31464946350.0,,,,,,0,주의 필요,
YTN,040300,3245,136290000000.0,,,,,,0,주의 필요,
크레오에스지,040350,480,92738555040.0,,,,,,0,주의 필요,
정상제이엘에스,040420,5630,88264617760.0,,,,,,0,주의 필요,
SG&G,040610,1544,52630630624.0,,,,,,0,주의 필요,
아이씨디,040910,5900,109588222500.0,,,,,,0,주의 필요,
폴라리스오피스,041020,5860,291391418280.0,,,,,,0,주의 필요,
우리기술투자,041190,6290,528360000000.0,,,,,,0,주의 필요,
현대에버다임,041440,9210,165005844240.0,,,,,,0,주의 필요,
한국전자인증,041460,3335,63365000000.0,,,,,,0,주의 필요,
에스엠,041510,91200,2129850782400.0,,,,,,0,주의 필요,
이엘씨,041520,6170,75204464100.0,,,,,,0,주의 필요,
플래스크,041590,789,115917098775.0,,,,,,0,주의 필요,
상신브레이크,041650,2935,63018705750.0,,,,,,0,주의 필요,
인바디,041830,23300,318832120600.0,,,,,,0,주의 필요,
폴라리스AI파마,041910,6360,85870220520.0,,,,,,0,주의 필요,
메디아나,041920,5060,94107008380.0,,,,,,0,주의 필요,
동아화성,041930,5370,84846000000.0,,,,,,0,주의 필요,
코미팜,041960,4140,292376044620.0,,,,,,0,주의 필요,
카페24,042000,55700,1350895107800.0,,,,,,0,주의 필요,
케이피엠테크,042040,239,46367168710.0,,,,,,0,주의 필요,
에스씨디,042110,1432,69207935648.0,,,,,,0,주의 필요,
비츠로테크,042370,8020,210124200500.0,,,,,,0,주의 필요,
네오위즈홀딩스,042420,18090,155462674140.0,,,,,,0,주의 필요,
링네트,042500,4405,84003940270.0,,,,,,0,주의 필요,
라온시큐어,042510,1998,111939690258.0,,,,,,0,주의 필요,
한스바이오메드,042520,7390,99959852130.0,,,,,,0,주의 필요,
새로닉스,042600,9130,113427230620.0,,,,,,0,주의 필요,
한화오션,042660,74300,22766515174200.0,,,,,,0,주의 필요,
HD현대인프라코어,042670,9480,1826377619160.0,,,,,,0,주의 필요,
한미반도체,042700,87800,8482731940200.0,,,,,,0,주의 필요,
상지건설,042940,3860,15369802040.0,,,,,,0,주의 필요,
더테크놀로지,043090,469,5824170975.0,,,,,,0,주의 필요,
알파녹스,043100,1315,21806601605.0,,,,,,0,주의 필요,
바텍,043150,20750,308225812000.0,,,,,,0,주의 필요,
파루,043200,505,21111179075.0,,,,,,0,주의 필요,
티에스넥스젠,043220,224,35666212512.0,,,,,,0,주의 필요,
성호전자,043260,1124,68566460436.0,,,,,,0,주의 필요,
에쎈테크,043340,554,52630000000.0,,,,,,0,주의 필요,
디지아이,043360,1761,15849000000.0,,,,,,0,주의 필요,
피에이치에이,043370,10740,225540000000.0,,,,,,0,주의 필요,
웰킵스하이텍,043590,711,19294237782.0,,,,,,0,주의 필요,
지니뮤직,043610,2130,123785882940.0,,,,,,0,주의 필요,
국순당,043650,4525,80808825600.0,,,,,,0,주의 필요,
서울리거,043710,604,52283756040.0,,,,,,0,주의 필요,
자연과환경,043910,564,63952781748.0,,,,,,0,주의 필요,
조광ILI,044060,732,70075958688.0,,,,,,0,주의 필요,
KD,044180,443,11835984957.0,,,,,,0,주의 필요,
위닉스,044340,5910,105631941750.0,,,,,,0,주의 필요,
주연테크,044380,342,22710117384.0,,,,,,0,주의 필요,
KSS해운,044450,8730,201539732400.0,,,,,,0,주의 필요,
빌리언스,044480,463,18827306064.0,,,,,,0,주의 필요,
태웅,044490,15850,317116988850.0,,,,,,0,주의 필요,
에이치케이,044780,1073,19856709451.0,,,,,,0,주의 필요,
코스맥스비티아이,044820,9560,91813484760.0,,,,,,0,주의 필요,
이글벳,044960,4470,56509217010.0,,,,,,0,주의 필요,
에이치엔에스하이텍,044990,16230,130425318720.0,,,,,,0,주의 필요,
오공,045060,2575,43625583050.0,,,,,,0,주의 필요,
한양이엔지,045100,16800,302400000000.0,,,,,,0,주의 필요,
성우테크론,045300,2960,30048685680.0,,,,,,0,주의 필요,
토탈소프트,045340,8520,72914500800.0,,,,,,0,주의 필요,
대아티아이,045390,3250,229038475250.0,,,,,,0,주의 필요,
정원엔시스,045510,793,25541968556.0,,,,,,0,주의 필요,
크린앤사이언스,045520,4900,31850000000.0,,,,,,0,주의 필요,
에이텍,045660,33150,273819000000.0,,,,,,0,주의 필요,
코아시아,045970,3350,88154834600.0,,,,,,0,주의 필요,
코다코,046070,10280,146172317160.0,,,,,,0,주의 필요,
오르비텍,046120,2475,67937477850.0,,,,,,0,주의 필요,
HLB파나진,046210,2585,112854864980.0,,,,,,0,주의 필요,
백금T&A,046310,2355,38665899555.0,,,,,,0,주의 필요,
삼화네트웍스,046390,1241,53577609853.0,,,,,,0,주의 필요,
KG모빌리언스,046440,4210,160025476420.0,,,,,,0,주의 필요,
서울반도체,046890,6610,385398694000.0,,,,,,0,주의 필요,
우원개발,046940,2720,49162232000.0,,,,,,0,주의 필요,
우리로,046970,1332,58374898668.0,,,,,,0,주의 필요,
대우건설,047040,3465,1440132440670.0,,,,,,0,주의 필요,
포스코인터내셔널,047050,55700,9798899291600.0,,,,,,0,주의 필요,
한빛소프트,047080,1387,34428616094.0,,,,,,0,주의 필요,
파워로직스,047310,4825,176646892875.0,,,,,,0,주의 필요,
유니온머티리얼,047400,2105,88410000000.0,,,,,,0,주의 필요,
이스트소프트,047560,18930,219921963060.0,,,,,,0,주의 필요,
코데즈컴바인,047770,1363,51579466526.0,,,,,,0,주의 필요,
한국항공우주,047810,85700,8353616669900.0,,,,,,0,주의 필요,
초록뱀미디어,047820,5400,132051222000.0,,,,,,0,주의 필요,
HLB제약,047920,24700,785830351800.0,,,,,,0,주의 필요,
현대바이오,048410,11800,566654974400.0,,,,,,0,주의 필요,
유라테크,048430,9380,108057600000.0,,,,,,0,주의 필요,
대동스틸,048470,4900,49000000000.0,,,,,,0,주의 필요,
인트론바이오,048530,4090,139676616580.0,,,,,,0,주의 필요,
SM C&C,048550,1425,137818333500.0,,,,,,0,주의 필요,
TPC,048770,2110,33122761010.0,,,,,,0,주의 필요,
엔피케이,048830,1050,19660119150.0,,,,,,0,주의 필요,
시너지이노베이션,048870,2680,221698033960.0,,,,,,0,주의 필요,
대원미디어,048910,10110,127173144060.0,,,,,,0,주의 필요,
인탑스,049070,17850,307020000000.0,,,,,,0,주의 필요,
기가레인,049080,498,42271906806.0,,,,,,0,주의 필요,
파인디앤씨,049120,1005,52272807720.0,,,,,,0,주의 필요,
셀루메드,049180,1440,74182904640.0,,,,,,0,주의 필요,
코메론,049430,10870,98351760000.0,,,,,,0,주의 필요,
SGA,049470,294,17305501206.0,,,,,,0,주의 필요,
오픈베이스,049480,2370,74471047710.0,,,,,,0,주의 필요,
유아이엘,049520,4615,100537479640.0,,,,,,0,주의 필요,
잉크테크,049550,3735,73229444595.0,,,,,,0,주의 필요,
재영솔루텍,049630,714,59739313998.0,,,,,,0,주의 필요,
고려신용정보,049720,9620,137566000000.0,,,,,,0,주의 필요,
동원F&B,049770,33400,644473708000.0,,,,,,0,주의 필요,
우진플라임,049800,2010,40200000000.0,,,,,,0,주의 필요,
승일,049830,7570,46420087840.0,,,,,,0,주의 필요,
미래컴퍼니,049950,22350,197079707400.0,,,,,,0,주의 필요,
쎌바이오텍,049960,13170,123798000000.0,,,,,,0,주의 필요,
비케이홀딩스,050090,670,13255772450.0,,,,,,0,주의 필요,
캠시스,050110,716,52858068488.0,,,,,,0,주의 필요,
ES큐브,050120,2240,30383552640.0,,,,,,0,주의 필요,
에스폴리텍,050760,1500,24502017000.0,,,,,,0,주의 필요,
아세아텍,050860,2010,45225000000.0,,,,,,0,주의 필요,
쏠리드,050890,7000,427666617000.0,,,,,,0,주의 필요,
수산아이앤티,050960,16960,114496960000.0,,,,,,0,주의 필요,
