"종목코드","기준일","지표","값"
"069510","20250320","DY","0.0444"
"069620","20250320","DY","0.0051"
"069730","20250320","DY","0.0171"
"069960","20250320","DY","0.0228"
"071050","20250320","DY","0.0346"
"071090","20250320","DY","0.0024"
"071280","20250320","DY","0.0028"
"071840","20250320","DY","0.0405"
"072020","20250320","DY","0.0148"
"072470","20250320","DY","0.0205"
"072710","20250320","DY","0.0372"
"072870","20250320","DY","0.0804"
"072950","20250320","DY","0.0156"
"073010","20250320","DY","0.0024"
"073110","20250320","DY","0.0326"
"073490","20250320","DY","0.0169"
"073560","20250320","DY","0.019"
"074600","20250320","DY","0.0027"
"075130","20250320","DY","0.0422"
"075180","20250320","DY","0.0419"
"075580","20250320","DY","0.0265"
