"종목코드","기준일","지표","값"
"006200","20250317","DY","0.0287"
"006220","20250317","DY","0.0128"
"006260","20250317","DY","0.0131"
"006280","20250317","DY","0.0115"
"006370","20250317","DY","0.0062"
"006390","20250317","DY","0.0474"
"006400","20250317","DY","0.0053"
"006620","20250317","DY","0.0242"
"006650","20250317","DY","0.0102"
"006660","20250317","DY","0.0031"
"006730","20250317","DY","0.0091"
"006740","20250317","DY","0.04"
"006800","20250317","DY","0.0151"
"006880","20250317","DY","0.0167"
"006890","20250317","DY","0.0169"
"006980","20250317","DY","0.0205"
"007070","20250317","DY","0.034"
"007160","20250317","DY","0.0059"
"007210","20250317","DY","0.0272"
"007310","20250317","DY","0.0225"
"007330","20250317","DY","0.0795"
"007340","20250317","DY","0.027"
"007370","20250317","DY","0.0246"
"007540","20250317","DY","0.0048"
"007570","20250317","DY","0.0139"
"007590","20250317","DY","0.0498"
"007660","20250317","DY","0.0024"
"007690","20250317","DY","0.0393"
"007700","20250317","DY","0.0318"
"007770","20250317","DY","0.0047"
"007860","20250317","DY","0.0194"
"007980","20250317","DY","0.0258"
"008040","20250317","DY","0.0145"
"008060","20250317","DY","0.0559"
"008250","20250317","DY","0.0196"
"008260","20250317","DY","0.0359"
"008370","20250317","DY","0.0547"
"008420","20250317","DY","0.0192"
"008470","20250317","DY","0.0162"
"008490","20250317","DY","0.0064"
"008730","20250317","DY","0.0089"
"008770","20250317","DY","0.0051"
"008830","20250317","DY","0.0017"
"008870","20250317","DY","0.023"
"008930","20250317","DY","0.007"
"009070","20250317","DY","0.0184"
"009140","20250317","DY","0.0187"
"009150","20250317","DY","0.0082"
"009160","20250317","DY","0.025"
"009180","20250317","DY","0.0429"
"009200","20250317","DY","0.0359"
"009240","20250317","DY","0.1032"
"009270","20250317","DY","0.0515"
"009290","20250317","DY","0.018"
"009300","20250317","DY","0.0468"
"009440","20250317","DY","0.0673"
"009450","20250317","DY","0.0069"
"009470","20250317","DY","0.0078"
"009520","20250317","DY","0.0024"
"009580","20250317","DY","0.034"
"009680","20250317","DY","0.048"
"009770","20250317","DY","0.038"
"009780","20250317","DY","0.0165"
"009830","20250317","DY","0.0149"
"009900","20250317","DY","0.0112"
"009970","20250317","DY","0.0397"
"010040","20250317","DY","0.0206"
"010060","20250317","DY","0.0416"
"010100","20250317","DY","0.0212"
"010120","20250317","DY","0.0135"
"010130","20250317","DY","0.0168"
"010240","20250317","DY","0.0448"
"010420","20250317","DY","0.0214"
"010470","20250317","DY","0.0371"
"010640","20250317","DY","0.039"
"010660","20250317","DY","0.0095"
"010690","20250317","DY","0.0203"
"010770","20250317","DY","0.0212"
"010780","20250317","DY","0.0901"
"010950","20250317","DY","0.0291"
"010960","20250317","DY","0.062"
"011040","20250317","DY","0.0699"
"011070","20250317","DY","0.0164"
"011170","20250317","DY","0.0501"
"011200","20250317","DY","0.0336"
"011210","20250317","DY","0.0188"
"011280","20250317","DY","0.0234"
"011320","20250317","DY","0.0128"
"011370","20250317","DY","0.0382"
"011390","20250317","DY","0.0034"
"011500","20250317","DY","0.0068"
"011560","20250317","DY","0.0536"
"011700","20250317","DY","0.0049"
"011760","20250317","DY","0.0251"
"011780","20250317","DY","0.0257"
"012200","20250317","DY","0.0168"
"012280","20250317","DY","0.0241"
"012320","20250317","DY","0.012"
"012330","20250317","DY","0.0173"
"012450","20250317","DY","0.0024"
"012510","20250317","DY","0.0037"
"012610","20250317","DY","0.0173"
"012620","20250317","DY","0.0308"
"012630","20250317","DY","0.0209"
"012690","20250317","DY","0.0519"
"012700","20250317","DY","0.0503"
"012750","20250317","DY","0.0435"
"012790","20250317","DY","0.0262"
"013030","20250317","DY","0.0349"
"013120","20250317","DY","0.0347"
"013310","20250317","DY","0.0372"
"013520","20250317","DY","0.0297"
"013570","20250317","DY","0.0373"
"013580","20250317","DY","0.0303"
"013700","20250317","DY","0.0161"
"013870","20250317","DY","0.0394"
"013890","20250317","DY","0.0047"
"014280","20250317","DY","0.0297"
"014440","20250317","DY","0.0106"
"014530","20250317","DY","0.0601"
"014570","20250317","DY","0.0311"
"014580","20250317","DY","0.0287"
"014620","20250317","DY","0.0055"
"014680","20250317","DY","0.0146"
"014820","20250317","DY","0.0167"
"014830","20250317","DY","0.0206"
"014940","20250317","DY","0.0091"
"014970","20250317","DY","0.027"
"015230","20250317","DY","0.0336"
"015360","20250317","DY","0.1836"
"015710","20250317","DY","0.0174"
"015750","20250317","DY","0.0285"
"015860","20250317","DY","0.041"
"015890","20250317","DY","0.0566"
"016090","20250317","DY","0.0474"
"016250","20250317","DY","0.0541"
"016360","20250317","DY","0.0478"
"016380","20250317","DY","0.03"
"016450","20250317","DY","0.0608"
"016580","20250317","DY","0.0261"
"016590","20250317","DY","0.0228"
"016610","20250317","DY","0.034"
"016710","20250317","DY","0.0356"
"016740","20250317","DY","0.0375"
"016800","20250317","DY","0.0284"
"016920","20250317","DY","0.0047"
"017040","20250317","DY","0.0069"
"017370","20250317","DY","0.0081"
"017390","20250317","DY","0.0458"
"017480","20250317","DY","0.0684"
"017510","20250317","DY","0.0119"
"017550","20250317","DY","0.005"
"017650","20250317","DY","0.0153"
"017670","20250317","DY","0.0634"
"017800","20250317","DY","0.0713"
"017810","20250317","DY","0.0059"
"017890","20250317","DY","0.0318"
"017900","20250317","DY","0.028"
"017940","20250317","DY","0.0846"
"017960","20250317","DY","0.0071"
"018120","20250317","DY","0.0377"
"018250","20250317","DY","0.0403"
"018260","20250317","DY","0.022"
"018310","20250317","DY","0.0149"
"018500","20250317","DY","0.0274"
"018670","20250317","DY","0.0305"
"018880","20250317","DY","0.0785"
"019010","20250317","DY","0.0142"
"019180","20250317","DY","0.0196"
"019210","20250317","DY","0.0499"
"019440","20250317","DY","0.0747"
"019540","20250317","DY","0.026"
"019770","20250317","DY","0.0169"
"019990","20250317","DY","0.0088"
"020000","20250317","DY","0.0473"
"020150","20250317","DY","0.0077"
"020180","20250317","DY","0.027"
"020400","20250317","DY","0.0088"
"020710","20250317","DY","0.02"
"021080","20250317","DY","0.0574"
"021240","20250317","DY","0.0156"
"021320","20250317","DY","0.0327"
"021650","20250317","DY","0.0313"
"021820","20250317","DY","0.019"
"022100","20250317","DY","0.0037"
"023000","20250317","DY","0.0471"
"023150","20250317","DY","0.0497"
"023160","20250317","DY","0.007"
"023350","20250317","DY","0.0181"
"023410","20250317","DY","0.0508"
"023450","20250317","DY","0.0294"
"023530","20250317","DY","0.0573"
"023590","20250317","DY","0.0324"
"023600","20250317","DY","0.0376"
"023760","20250317","DY","0.0504"
"023800","20250317","DY","0.0337"
"023810","20250317","DY","0.0315"
"023900","20250317","DY","0.0111"
"023910","20250317","DY","0.0295"
"024060","20250317","DY","0.0044"
"024070","20250317","DY","0.0264"
"024090","20250317","DY","0.0132"
"024110","20250317","DY","0.0623"
"024120","20250317","DY","0.0474"
"024720","20250317","DY","0.0194"
"024830","20250317","DY","0.0121"
"024880","20250317","DY","0.0355"
"024900","20250317","DY","0.0175"
"024910","20250317","DY","0.0279"
"024940","20250317","DY","0.0047"
"025000","20250317","DY","0.0683"
"025530","20250317","DY","0.0723"
"025540","20250317","DY","0.0096"
"025820","20250317","DY","0.0104"
"025860","20250317","DY","0.0093"
"025880","20250317","DY","0.0251"
"025950","20250317","DY","0.0028"
"026040","20250317","DY","0.0515"
"026890","20250317","DY","0.0352"
"026940","20250317","DY","0.0301"
"026960","20250317","DY","0.0301"
"027360","20250317","DY","0.0232"
"027410","20250317","DY","0.0353"
"027710","20250317","DY","0.0198"
"028100","20250317","DY","0.0372"
"028260","20250317","DY","0.0206"
"028670","20250317","DY","0.0235"
"029460","20250317","DY","0.0135"
"029530","20250317","DY","0.0393"
"029780","20250317","DY","0.0577"
"029960","20250317","DY","0.0573"
"030000","20250317","DY","0.0623"
"030190","20250317","DY","0.0338"
"030200","20250317","DY","0.0394"
"030210","20250317","DY","0.0519"
"030520","20250317","DY","0.0202"
"030610","20250317","DY","0.038"
"030960","20250317","DY","0.005"
"031210","20250317","DY","0.0924"
"031330","20250317","DY","0.0699"
"031430","20250317","DY","0.0383"
"031440","20250317","DY","0.0238"
"031510","20250317","DY","0.0444"
"031980","20250317","DY","0.0144"
"032190","20250317","DY","0.023"
"032280","20250317","DY","0.0145"
"032300","20250317","DY","0.0033"
"032540","20250317","DY","0.0675"
"032560","20250317","DY","0.029"
"032620","20250317","DY","0.0176"
"032640","20250317","DY","0.0596"
"032750","20250317","DY","0.0168"
"032830","20250317","DY","0.0448"
"032850","20250317","DY","0.0128"
"032960","20250317","DY","0.0035"
"033100","20250317","DY","0.0129"
"033130","20250317","DY","0.0117"
"033160","20250317","DY","0.0121"
"033270","20250317","DY","0.0219"
"033290","20250317","DY","0.0753"
"033500","20250317","DY","0.0104"
"033530","20250317","DY","0.0346"
"033780","20250317","DY","0.054"
"033830","20250317","DY","0.0226"
"033920","20250317","DY","0.034"
"034120","20250317","DY","0.024"
"034230","20250317","DY","0.0095"
"034310","20250317","DY","0.0398"
"034590","20250317","DY","0.0507"
"034730","20250317","DY","0.0362"
"034810","20250317","DY","0.0346"
"034830","20250317","DY","0.0699"
"034950","20250317","DY","0.0573"
"035000","20250317","DY","0.0628"
"035080","20250317","DY","0.0144"
"035150","20250317","DY","0.02"
"035200","20250317","DY","0.0093"
"035250","20250317","DY","0.055"
"035420","20250317","DY","0.0057"
"035510","20250317","DY","0.0284"
"035600","20250317","DY","0.049"
"035720","20250317","DY","0.0014"
"035810","20250317","DY","0.041"
"035890","20250317","DY","0.0296"
"035900","20250317","DY","0.0082"
"036010","20250317","DY","0.0085"
"036120","20250317","DY","0.0234"
"036190","20250317","DY","0.051"
"036200","20250317","DY","0.0113"
"036220","20250317","DY","0.137"
"036480","20250317","DY","0.008"
"036530","20250317","DY","0.0249"
"036560","20250317","DY","0.05"
"036570","20250317","DY","0.019"
"036580","20250317","DY","0.023"
"036640","20250317","DY","0.0405"
"036670","20250317","DY","0.0391"
"036710","20250317","DY","0.0064"
"036800","20250317","DY","0.0415"
"036810","20250317","DY","0.0022"
"036830","20250317","DY","0.0062"
"036890","20250317","DY","0.0194"
"036930","20250317","DY","0.0013"
"037070","20250317","DY","0.0274"
"037230","20250317","DY","0.0239"
"037330","20250317","DY","0.0369"
"037350","20250317","DY","0.0245"
"037440","20250317","DY","0.0276"
"037460","20250317","DY","0.0479"
"037560","20250317","DY","0.0507"
"037710","20250317","DY","0.0748"
"037760","20250317","DY","0.0281"
"038010","20250317","DY","0.028"
"038070","20250317","DY","0.0142"
"038110","20250317","DY","0.0239"
"038290","20250317","DY","0.0188"
"038390","20250317","DY","0.0901"
"038500","20250317","DY","0.0321"
"038680","20250317","DY","0.0289"
"038950","20250317","DY","0.0155"
"039010","20250317","DY","0.0202"
"039020","20250317","DY","0.0138"
"039030","20250317","DY","0.0031"
"039130","20250317","DY","0.0904"
"039240","20250317","DY","0.0239"
"039290","20250317","DY","0.0077"
"039340","20250317","DY","0.0264"
"039420","20250317","DY","0.0317"
"039440","20250317","DY","0.0093"
"039490","20250317","DY","0.0247"
"039570","20250317","DY","0.0524"
"039830","20250317","DY","0.0216"
"040160","20250317","DY","0.0192"
"040420","20250317","DY","0.0945"
"041440","20250317","DY","0.0074"
"041460","20250317","DY","0.0211"
"041510","20250317","DY","0.0128"
"041520","20250317","DY","0.0473"
"041650","20250317","DY","0.0377"
"041830","20250317","DY","0.0153"
"041910","20250317","DY","0.0156"
"041920","20250317","DY","0.005"
"041930","20250317","DY","0.0279"
"042110","20250317","DY","0.021"
"042370","20250317","DY","0.0064"
"042500","20250317","DY","0.023"
"042670","20250317","DY","0.0113"
"042700","20250317","DY","0.0048"
"043150","20250317","DY","0.0048"
"043370","20250317","DY","0.0228"
"043650","20250317","DY","0.0232"
"044340","20250317","DY","0.05"
"044450","20250317","DY","0.0406"
"044820","20250317","DY","0.0358"
"044960","20250317","DY","0.0087"
"044990","20250317","DY","0.0123"
"045060","20250317","DY","0.0195"
"045100","20250317","DY","0.0355"
"045660","20250317","DY","0.006"
"046310","20250317","DY","0.0338"
"046440","20250317","DY","0.0523"
"046890","20250317","DY","0.0205"
"047050","20250317","DY","0.0183"
"047810","20250317","DY","0.0053"
"048430","20250317","DY","0.0199"
"048470","20250317","DY","0.0062"
"048530","20250317","DY","0.0247"
"048770","20250317","DY","0.0114"
"048830","20250317","DY","0.0285"
"048910","20250317","DY","0.0098"
"049070","20250317","DY","0.0131"
"049430","20250317","DY","0.0227"
"049480","20250317","DY","0.0106"
"049720","20250317","DY","0.0396"
"049770","20250317","DY","0.024"
"049800","20250317","DY","0.0248"
"049830","20250317","DY","0.0113"
"049950","20250317","DY","0.0044"
"049960","20250317","DY","0.0347"
"050860","20250317","DY","0.025"
"050890","20250317","DY","0.007"
"050960","20250317","DY","0.0073"
"051360","20250317","DY","0.009"
"051380","20250317","DY","0.0358"
"051390","20250317","DY","0.055"
"051490","20250317","DY","0.0171"
"051500","20250317","DY","0.0227"
"051600","20250317","DY","0.0496"
"051900","20250317","DY","0.0107"
"051910","20250317","DY","0.0149"
"052260","20250317","DY","0.0152"
"052330","20250317","DY","0.0216"
"052400","20250317","DY","0.0173"
"052460","20250317","DY","0.0342"
"052600","20250317","DY","0.0361"
"052690","20250317","DY","0.0083"
"053050","20250317","DY","0.0137"
"053080","20250317","DY","0.0222"
"053160","20250317","DY","0.0044"
"053210","20250317","DY","0.0781"
"053260","20250317","DY","0.0315"
"053270","20250317","DY","0.0224"
"053280","20250317","DY","0.0476"
"053300","20250317","DY","0.0156"
"053350","20250317","DY","0.0031"
"053450","20250317","DY","0.0154"
"053580","20250317","DY","0.0097"
"053610","20250317","DY","0.0163"
"053620","20250317","DY","0.0598"
"053690","20250317","DY","0.0235"
"053700","20250317","DY","0.0121"
"053800","20250317","DY","0.0165"
"054040","20250317","DY","0.0629"
"054050","20250317","DY","0.0266"
"054210","20250317","DY","0.0158"
"054450","20250317","DY","0.0132"
"054540","20250317","DY","0.02"
"054670","20250317","DY","0.0139"
"054800","20250317","DY","0.0277"
"054930","20250317","DY","0.0336"
"054950","20250317","DY","0.0172"
"055490","20250317","DY","0.0214"
"055550","20250317","DY","0.0451"
"056190","20250317","DY","0.0143"
"056360","20250317","DY","0.005"
"057030","20250317","DY","0.0399"
"057050","20250317","DY","0.0558"
"058400","20250317","DY","0.0256"
"058430","20250317","DY","0.0359"
"058470","20250317","DY","0.0136"
"058610","20250317","DY","0.0076"
"058630","20250317","DY","0.0306"
"058650","20250317","DY","0.0425"
"058730","20250317","DY","0.0333"
"058850","20250317","DY","0.037"
"058860","20250317","DY","0.0462"
"059210","20250317","DY","0.0046"
"060250","20250317","DY","0.025"
"060370","20250317","DY","0.0096"
"060380","20250317","DY","0.036"
"060480","20250317","DY","0.0292"
"060540","20250317","DY","0.033"
"060560","20250317","DY","0.0049"
"060720","20250317","DY","0.0421"
"060850","20250317","DY","0.015"
"060980","20250317","DY","0.0536"
"062040","20250317","DY","0.0028"
"063570","20250317","DY","0.0245"
"063760","20250317","DY","0.0248"
"064350","20250317","DY","0.0009"
"064400","20250317","DY","0.0297"
"064480","20250317","DY","0.0281"
"064760","20250317","DY","0.0131"
"064820","20250317","DY","0.0475"
"064850","20250317","DY","0.0259"
"064960","20250317","DY","0.0626"
"065350","20250317","DY","0.0018"
"065370","20250317","DY","0.0179"
"065510","20250317","DY","0.0246"
"065530","20250317","DY","0.0386"
"065680","20250317","DY","0.0054"
"065710","20250317","DY","0.0637"
"066130","20250317","DY","0.0166"
"066310","20250317","DY","0.0105"
"066570","20250317","DY","0.0097"
"066620","20250317","DY","0.0236"
"066670","20250317","DY","0.017"
"067010","20250317","DY","0.0347"
"067080","20250317","DY","0.0091"
"067160","20250317","DY","0.01"
"067170","20250317","DY","0.0336"
"067280","20250317","DY","0.0497"
"067310","20250317","DY","0.0042"
"067370","20250317","DY","0.0123"
"067570","20250317","DY","0.0696"
"067730","20250317","DY","0.0201"
"067830","20250317","DY","0.0135"
"067900","20250317","DY","0.008"
"067920","20250317","DY","0.0338"
"067990","20250317","DY","0.0837"
"068270","20250317","DY","0.0027"
"068290","20250317","DY","0.0132"
"068330","20250317","DY","0.0069"
"068790","20250317","DY","0.0138"
"068930","20250317","DY","0.0278"
"069080","20250317","DY","0.0238"
"069260","20250317","DY","0.0621"
"069510","20250317","DY","0.0436"
"069620","20250317","DY","0.005"
"069730","20250317","DY","0.0169"
"069960","20250317","DY","0.0215"
"071050","20250317","DY","0.0351"
"071090","20250317","DY","0.0023"
"071280","20250317","DY","0.003"
"071840","20250317","DY","0.0399"
"072020","20250317","DY","0.0147"
"072470","20250317","DY","0.0206"
"072710","20250317","DY","0.0382"
"072870","20250317","DY","0.0801"
"072950","20250317","DY","0.0156"
"073010","20250317","DY","0.0024"
"073110","20250317","DY","0.0333"
"073490","20250317","DY","0.0172"
"073560","20250317","DY","0.0187"
"074600","20250317","DY","0.0027"
"075130","20250317","DY","0.0391"
"075180","20250317","DY","0.0412"
