"종목코드","기준일","지표","값"
"000440","20250314","PCR","-174.1106"
"000440","20250314","PBR","1.5908"
"000480","20250314","PER","99.5954"
"000480","20250314","PSR","0.3071"
"000480","20250314","PCR","3.0739"
"000480","20250314","PBR","0.2991"
"000490","20250314","PER","-8.0831"
"000490","20250314","PSR","0.23"
"000490","20250314","PCR","-1.8401"
"000490","20250314","PBR","0.5017"
"000500","20250314","PER","44.5837"
"000500","20250314","PSR","0.5617"
"000500","20250314","PCR","25.6967"
"000500","20250314","PBR","2.5645"
"000520","20250314","PER","-47.7607"
"000520","20250314","PSR","1.2174"
"000520","20250314","PCR","102.8692"
"000520","20250314","PBR","1.5687"
"000540","20250314","PER","0.5884"
"000540","20250314","PCR","0.3283"
"000540","20250314","PBR","0.1959"
"000590","20250314","PER","3.2388"
"000590","20250314","PSR","0.5686"
"000590","20250314","PCR","2.6341"
"000590","20250314","PBR","0.2347"
"000640","20250314","PER","11.5414"
"000640","20250314","PSR","0.4917"
"000640","20250314","PCR","6.0576"
"000640","20250314","PBR","0.6081"
"000020","20250314","DY","0.0291"
"000050","20250314","DY","0.019"
"000070","20250314","DY","0.058"
"000080","20250314","DY","0.0493"
"000100","20250314","DY","0.0036"
"000120","20250314","DY","0.0055"
"000140","20250314","DY","0.0645"
"000150","20250314","DY","0.0058"
"000210","20250314","DY","0.0286"
"000230","20250314","DY","0.0163"
"000240","20250314","DY","0.0435"
"000270","20250314","DY","0.0563"
"000320","20250314","DY","0.0356"
"000370","20250314","DY","0.0487"
"000390","20250314","DY","0.0643"
"000430","20250314","DY","0.0301"
"000440","20250314","DY","0.0229"
"000480","20250314","DY","0.0772"
"000490","20250314","DY","0.0082"
"000590","20250314","DY","0.0069"
"000640","20250314","DY","0.022"
"000660","20250314","DY","0.0059"
"000670","20250314","DY","0.0206"
"000700","20250314","DY","0.0639"
"000720","20250314","DY","0.0184"
"000810","20250314","DY","0.0424"
"000850","20250314","DY","0.0459"
"000860","20250314","DY","0.0207"
"000880","20250314","DY","0.0163"
"000910","20250314","DY","0.0233"
"000970","20250314","DY","0.0641"
"000990","20250314","DY","0.013"
"001040","20250314","DY","0.0235"
"001060","20250314","DY","0.0181"
"001120","20250314","DY","0.047"
"001130","20250314","DY","0.0193"
"001200","20250314","DY","0.0234"
"001230","20250314","DY","0.0787"
"001250","20250314","DY","0.0096"
"001270","20250314","DY","0.056"
"001340","20250314","DY","0.0087"
"001390","20250314","DY","0.0308"
"001420","20250314","DY","0.0399"
"001430","20250314","DY","0.0599"
"001450","20250314","DY","0.0899"
"001460","20250314","DY","0.011"
"001500","20250314","DY","0.0643"
"001510","20250314","DY","0.0043"
"001520","20250314","DY","0.065"
"001530","20250314","DY","0.0055"
"001540","20250314","DY","0.0335"
"001560","20250314","DY","0.0334"
"001630","20250314","DY","0.0324"
"001680","20250314","DY","0.0328"
"001720","20250314","DY","0.0565"
"001740","20250314","DY","0.0465"
"001750","20250314","DY","0.0695"
"001770","20250314","DY","0.0068"
"001790","20250314","DY","0.0423"
"001800","20250314","DY","0.0496"
"001810","20250314","DY","0.007"
"001820","20250314","DY","0.0178"
"001940","20250314","DY","0.0454"
"002020","20250314","DY","0.022"
"002030","20250314","DY","0.0188"
"002100","20250314","DY","0.0494"
"002140","20250314","DY","0.009"
"002150","20250314","DY","0.042"
"002170","20250314","DY","0.0318"
"002200","20250314","DY","0.0291"
"002220","20250314","DY","0.0162"
"002230","20250314","DY","0.0647"
"002240","20250314","DY","0.0197"
"002290","20250314","DY","0.0446"
"002310","20250314","DY","0.0671"
"002320","20250314","DY","0.0309"
"002350","20250314","DY","0.0215"
"002380","20250314","DY","0.0282"
"002390","20250314","DY","0.0262"
"002450","20250314","DY","0.043"
"002460","20250314","DY","0.0515"
"002600","20250314","DY","0.0363"
"002620","20250314","DY","0.0068"
"002700","20250314","DY","0.0103"
"002710","20250314","DY","0.0029"
"002760","20250314","DY","0.0046"
"002790","20250314","DY","0.0114"
"002800","20250314","DY","0.0115"
"002810","20250314","DY","0.0444"
"002840","20250314","DY","0.011"
"002870","20250314","DY","0.0151"
"002900","20250314","DY","0.0328"
"002920","20250314","DY","0.0327"
"002960","20250314","DY","0.0812"
"003010","20250314","DY","0.0326"
"003030","20250314","DY","0.0075"
"003070","20250314","DY","0.044"
"003080","20250314","DY","0.0551"
"003090","20250314","DY","0.0051"
"003100","20250314","DY","0.0253"
"003120","20250314","DY","0.0977"
"003160","20250314","DY","0.0077"
"003200","20250314","DY","0.0126"
"003220","20250314","DY","0.0213"
"003230","20250314","DY","0.0023"
"003240","20250314","DY","0.0023"
"003300","20250314","DY","0.0567"
"003310","20250314","DY","0.0243"
"003350","20250314","DY","0.002"
"003380","20250314","DY","0.0231"
"003460","20250314","DY","0.0515"
"003470","20250314","DY","0.0649"
"003480","20250314","DY","0.0284"
"003490","20250314","DY","0.033"
"003540","20250314","DY","0.0708"
"003550","20250314","DY","0.046"
"003570","20250314","DY","0.02"
"003610","20250314","DY","0.0097"
"003650","20250314","DY","0.0282"
"003670","20250314","DY","0.0018"
"003690","20250314","DY","0.067"
"003720","20250314","DY","0.0047"
"003780","20250314","DY","0.0286"
"003800","20250314","DY","0.056"
"003830","20250314","DY","0.0067"
"003850","20250314","DY","0.0104"
"003920","20250314","DY","0.0014"
"003960","20250314","DY","0.0087"
"004000","20250314","DY","0.0495"
"004020","20250314","DY","0.0347"
"004080","20250314","DY","0.0184"
"004090","20250314","DY","0.0094"
"004100","20250314","DY","0.0037"
"004140","20250314","DY","0.0086"
"004150","20250314","DY","0.0405"
"004170","20250314","DY","0.0267"
"004250","20250314","DY","0.025"
"004310","20250314","DY","0.0107"
"004360","20250314","DY","0.0252"
"004370","20250314","DY","0.0131"
"004380","20250314","DY","0.0089"
"004430","20250314","DY","0.0208"
"004450","20250314","DY","0.0388"
"004490","20250314","DY","0.0099"
"004590","20250314","DY","0.0409"
"004650","20250314","DY","0.0675"
"004690","20250314","DY","0.0334"
"004710","20250314","DY","0.0241"
"004770","20250314","DY","0.0138"
"004780","20250314","DY","0.0289"
"004800","20250314","DY","0.0628"
"004830","20250314","DY","0.0061"
"004840","20250314","DY","0.0236"
"004890","20250314","DY","0.025"
"004910","20250314","DY","0.0343"
"004960","20250314","DY","0.0159"
"004970","20250314","DY","0.0571"
"004980","20250314","DY","0.0476"
"004990","20250314","DY","0.0654"
"005010","20250314","DY","0.0413"
"005090","20250314","DY","0.0738"
"005160","20250314","DY","0.0307"
"005180","20250314","DY","0.0274"
"005250","20250314","DY","0.0216"
"005290","20250314","DY","0.0039"
"005300","20250314","DY","0.0317"
"005360","20250314","DY","0.0249"
"005380","20250314","DY","0.0574"
"005430","20250314","DY","0.0194"
"005440","20250314","DY","0.038"
"005490","20250314","DY","0.0328"
"005500","20250314","DY","0.0453"
"005610","20250314","DY","0.0323"
"005670","20250314","DY","0.018"
"005680","20250314","DY","0.0301"
"005710","20250314","DY","0.0238"
"005720","20250314","DY","0.0273"
"005740","20250314","DY","0.0186"
"005750","20250314","DY","0.0278"
"005800","20250314","DY","0.0146"
"005810","20250314","DY","0.0496"
"005820","20250314","DY","0.0357"
"005830","20250314","DY","0.0558"
"005850","20250314","DY","0.0262"
"005860","20250314","DY","0.0198"
"005930","20250314","DY","0.0264"
"005940","20250314","DY","0.0552"
"005960","20250314","DY","0.0836"
"005990","20250314","DY","0.0214"
"006040","20250314","DY","0.0304"
"006050","20250314","DY","0.0061"
"006060","20250314","DY","0.0364"
"006090","20250314","DY","0.0236"
"006110","20250314","DY","0.0034"
"006120","20250314","DY","0.0426"
"006140","20250314","DY","0.0201"
"006200","20250314","DY","0.0283"
"006220","20250314","DY","0.0129"
"006260","20250314","DY","0.0123"
"006280","20250314","DY","0.0117"
"006370","20250314","DY","0.0064"
"006390","20250314","DY","0.0469"
"006400","20250314","DY","0.0052"
"006620","20250314","DY","0.0245"
"006650","20250314","DY","0.0101"
"006660","20250314","DY","0.0033"
"006730","20250314","DY","0.0092"
"006740","20250314","DY","0.04"
"006800","20250314","DY","0.0157"
"006840","20250314","DY","0.0185"
"006880","20250314","DY","0.0167"
"006890","20250314","DY","0.017"
"006980","20250314","DY","0.0206"
"007070","20250314","DY","0.0339"
"007160","20250314","DY","0.0059"
"007210","20250314","DY","0.0273"
"007330","20250314","DY","0.0796"
"007340","20250314","DY","0.0291"
"007370","20250314","DY","0.0245"
"007540","20250314","DY","0.0047"
"007570","20250314","DY","0.0139"
"007590","20250314","DY","0.0498"
"007660","20250314","DY","0.0025"
"007690","20250314","DY","0.0395"
"007700","20250314","DY","0.0319"
"007770","20250314","DY","0.0047"
"007860","20250314","DY","0.0194"
"007980","20250314","DY","0.026"
"008040","20250314","DY","0.0145"
"008060","20250314","DY","0.0561"
"008250","20250314","DY","0.0196"
"008260","20250314","DY","0.0358"
"008370","20250314","DY","0.0545"
"008420","20250314","DY","0.0192"
"008470","20250314","DY","0.0162"
"008490","20250314","DY","0.0066"
"008730","20250314","DY","0.0096"
"008770","20250314","DY","0.0051"
"008830","20250314","DY","0.0018"
"008870","20250314","DY","0.0229"
"008930","20250314","DY","0.0072"
"009070","20250314","DY","0.0185"
"009140","20250314","DY","0.019"
"009150","20250314","DY","0.0084"
"009160","20250314","DY","0.0255"
"009180","20250314","DY","0.0426"
"009200","20250314","DY","0.0364"
"009240","20250314","DY","0.1034"
"009270","20250314","DY","0.0517"
"009290","20250314","DY","0.0181"
"009300","20250314","DY","0.0467"
"009440","20250314","DY","0.0665"
"009450","20250314","DY","0.0069"
"009470","20250314","DY","0.0079"
"009520","20250314","DY","0.0025"
"009580","20250314","DY","0.0344"
"009680","20250314","DY","0.048"
"009770","20250314","DY","0.0377"
"009780","20250314","DY","0.0161"
"009830","20250314","DY","0.0149"
"009900","20250314","DY","0.0112"
"009970","20250314","DY","0.0424"
"010040","20250314","DY","0.0208"
"010060","20250314","DY","0.0416"
"010100","20250314","DY","0.0214"
"010120","20250314","DY","0.0136"
"010130","20250314","DY","0.0164"
"010240","20250314","DY","0.0444"
"010420","20250314","DY","0.0214"
"010470","20250314","DY","0.0376"
"010640","20250314","DY","0.0403"
"010660","20250314","DY","0.0096"
"010690","20250314","DY","0.0201"
"010770","20250314","DY","0.0212"
"010780","20250314","DY","0.0904"
"010950","20250314","DY","0.0288"
"010960","20250314","DY","0.062"
"011040","20250314","DY","0.0702"
"011070","20250314","DY","0.0165"
"011170","20250314","DY","0.0472"
"011200","20250314","DY","0.0338"
"011210","20250314","DY","0.0191"
"011280","20250314","DY","0.0237"
"011320","20250314","DY","0.0129"
"011370","20250314","DY","0.0382"
"011390","20250314","DY","0.0034"
"011500","20250314","DY","0.0067"
"011560","20250314","DY","0.0545"
"011700","20250314","DY","0.0048"
"011760","20250314","DY","0.0248"
"011780","20250314","DY","0.0256"
"012200","20250314","DY","0.0168"
"012280","20250314","DY","0.0241"
"012320","20250314","DY","0.0121"
"012330","20250314","DY","0.0176"
"012450","20250314","DY","0.0026"
"012510","20250314","DY","0.0033"
"012610","20250314","DY","0.0173"
"012620","20250314","DY","0.0307"
"012630","20250314","DY","0.0206"
"012690","20250314","DY","0.0527"
"012700","20250314","DY","0.0501"
"012750","20250314","DY","0.0438"
"012790","20250314","DY","0.0262"
"013030","20250314","DY","0.0351"
"013120","20250314","DY","0.0344"
"013310","20250314","DY","0.0375"
"013520","20250314","DY","0.03"
"013570","20250314","DY","0.0383"
"013580","20250314","DY","0.0298"
"013700","20250314","DY","0.016"
"013870","20250314","DY","0.0397"
"013890","20250314","DY","0.005"
"014280","20250314","DY","0.0297"
"014440","20250314","DY","0.0109"
"014530","20250314","DY","0.06"
"014570","20250314","DY","0.0312"
"014580","20250314","DY","0.0288"
"014620","20250314","DY","0.0055"
"014680","20250314","DY","0.0153"
"014820","20250314","DY","0.017"
"014830","20250314","DY","0.0204"
"014940","20250314","DY","0.0096"
"014970","20250314","DY","0.026"
"015230","20250314","DY","0.0336"
"015360","20250314","DY","0.1819"
"015710","20250314","DY","0.0173"
"015750","20250314","DY","0.0286"
"015860","20250314","DY","0.0411"
"015890","20250314","DY","0.0566"
"016090","20250314","DY","0.046"
"016250","20250314","DY","0.0531"
"016360","20250314","DY","0.0488"
"016380","20250314","DY","0.0297"
"016450","20250314","DY","0.0613"
"016580","20250314","DY","0.026"
"016590","20250314","DY","0.0228"
"016610","20250314","DY","0.0339"
"016710","20250314","DY","0.0357"
"016740","20250314","DY","0.0389"
"016800","20250314","DY","0.0284"
"016920","20250314","DY","0.0047"
"017040","20250314","DY","0.007"
"017370","20250314","DY","0.0081"
"017390","20250314","DY","0.0457"
"017480","20250314","DY","0.0682"
"017510","20250314","DY","0.0119"
"017550","20250314","DY","0.0051"
"017650","20250314","DY","0.0153"
"017670","20250314","DY","0.064"
"017800","20250314","DY","0.0721"
"017810","20250314","DY","0.0059"
"017890","20250314","DY","0.032"
"017900","20250314","DY","0.0279"
"017940","20250314","DY","0.0843"
"017960","20250314","DY","0.007"
"018120","20250314","DY","0.0378"
"018250","20250314","DY","0.0407"
"018260","20250314","DY","0.0225"
"018310","20250314","DY","0.0149"
"018500","20250314","DY","0.0266"
"018670","20250314","DY","0.0308"
"018880","20250314","DY","0.0791"
"019010","20250314","DY","0.0143"
"019180","20250314","DY","0.0195"
"019210","20250314","DY","0.0526"
"019440","20250314","DY","0.0752"
"019540","20250314","DY","0.026"
"019770","20250314","DY","0.0167"
"019990","20250314","DY","0.0087"
"020000","20250314","DY","0.0474"
"020150","20250314","DY","0.0077"
"020180","20250314","DY","0.0274"
"020400","20250314","DY","0.0087"
"020710","20250314","DY","0.0204"
"021080","20250314","DY","0.0573"
"021240","20250314","DY","0.0162"
"021320","20250314","DY","0.0321"
"021650","20250314","DY","0.031"
"021820","20250314","DY","0.0191"
"022100","20250314","DY","0.0036"
"023000","20250314","DY","0.0472"
"023150","20250314","DY","0.0495"
"023160","20250314","DY","0.0071"
"023350","20250314","DY","0.0183"
"023410","20250314","DY","0.051"
"023450","20250314","DY","0.0292"
"023530","20250314","DY","0.057"
"023590","20250314","DY","0.0325"
"023600","20250314","DY","0.0383"
"023760","20250314","DY","0.0508"
"023800","20250314","DY","0.0341"
"023810","20250314","DY","0.0316"
"023900","20250314","DY","0.011"
"023910","20250314","DY","0.0297"
"024060","20250314","DY","0.0045"
"024070","20250314","DY","0.0268"
"024090","20250314","DY","0.0132"
"024110","20250314","DY","0.0627"
"024120","20250314","DY","0.0476"
"024720","20250314","DY","0.0252"
"024830","20250314","DY","0.0126"
"024880","20250314","DY","0.0353"
"024900","20250314","DY","0.0177"
"024910","20250314","DY","0.0277"
"024940","20250314","DY","0.0051"
"025000","20250314","DY","0.0683"
"025530","20250314","DY","0.0728"
"025540","20250314","DY","0.0099"
"025820","20250314","DY","0.0101"
"025860","20250314","DY","0.0094"
"025880","20250314","DY","0.0256"
"025950","20250314","DY","0.0028"
"026040","20250314","DY","0.0526"
"026890","20250314","DY","0.0351"
"026940","20250314","DY","0.03"
"026960","20250314","DY","0.0303"
"027360","20250314","DY","0.0232"
"027410","20250314","DY","0.0353"
"027710","20250314","DY","0.02"
"028100","20250314","DY","0.0372"
"028260","20250314","DY","0.0213"
"028670","20250314","DY","0.0235"
"029460","20250314","DY","0.0138"
"029530","20250314","DY","0.0396"
"029780","20250314","DY","0.0588"
"029960","20250314","DY","0.0579"
"030000","20250314","DY","0.0628"
"030190","20250314","DY","0.0332"
"030200","20250314","DY","0.0399"
"030520","20250314","DY","0.0202"
"030610","20250314","DY","0.0375"
"030960","20250314","DY","0.0049"
"031210","20250314","DY","0.0932"
"031330","20250314","DY","0.071"
"031430","20250314","DY","0.0387"
"031440","20250314","DY","0.0238"
"031510","20250314","DY","0.0459"
"031980","20250314","DY","0.0149"
"032190","20250314","DY","0.0231"
"032280","20250314","DY","0.015"
"032300","20250314","DY","0.0032"
"032540","20250314","DY","0.0682"
"032560","20250314","DY","0.0288"
"032620","20250314","DY","0.0176"
"032640","20250314","DY","0.0607"
"032750","20250314","DY","0.0165"
"032830","20250314","DY","0.0451"
"032850","20250314","DY","0.0127"
"032960","20250314","DY","0.0034"
"033100","20250314","DY","0.0131"
"033130","20250314","DY","0.0117"
"033160","20250314","DY","0.0121"
"033270","20250314","DY","0.022"
"033290","20250314","DY","0.0749"
"033500","20250314","DY","0.0101"
"033530","20250314","DY","0.0349"
"033780","20250314","DY","0.0547"
"033830","20250314","DY","0.0228"
"033920","20250314","DY","0.0345"
"034120","20250314","DY","0.0238"
"034230","20250314","DY","0.0097"
"034310","20250314","DY","0.0403"
"034590","20250314","DY","0.0507"
"034730","20250314","DY","0.0365"
"034810","20250314","DY","0.0348"
"034830","20250314","DY","0.0699"
"034950","20250314","DY","0.0573"
"035000","20250314","DY","0.0619"
"035080","20250314","DY","0.0144"
"035150","20250314","DY","0.0206"
"035200","20250314","DY","0.0093"
"035250","20250314","DY","0.0554"
"035420","20250314","DY","0.0058"
"035510","20250314","DY","0.0281"
"035600","20250314","DY","0.0492"
"035720","20250314","DY","0.0014"
"035810","20250314","DY","0.0432"
"035890","20250314","DY","0.0299"
"035900","20250314","DY","0.0082"
"036010","20250314","DY","0.0087"
"036120","20250314","DY","0.0231"
"036190","20250314","DY","0.0513"
"036200","20250314","DY","0.0116"
"036220","20250314","DY","0.143"
"036480","20250314","DY","0.0081"
"036530","20250314","DY","0.025"
"036560","20250314","DY","0.0484"
"036570","20250314","DY","0.019"
"036580","20250314","DY","0.0235"
"036640","20250314","DY","0.0404"
"036670","20250314","DY","0.0392"
"036710","20250314","DY","0.0065"
"036800","20250314","DY","0.0416"
"036810","20250314","DY","0.0023"
"036830","20250314","DY","0.0063"
"036890","20250314","DY","0.02"
"036930","20250314","DY","0.0015"
"037070","20250314","DY","0.027"
"037230","20250314","DY","0.0239"
"037330","20250314","DY","0.037"
"037350","20250314","DY","0.0246"
"037440","20250314","DY","0.0282"
"037460","20250314","DY","0.0476"
"037560","20250314","DY","0.0506"
"037710","20250314","DY","0.0751"
"037760","20250314","DY","0.0281"
"038010","20250314","DY","0.0286"
"038070","20250314","DY","0.0142"
"038110","20250314","DY","0.0239"
"038290","20250314","DY","0.0191"
"038390","20250314","DY","0.091"
"038500","20250314","DY","0.0319"
"038680","20250314","DY","0.0288"
"038950","20250314","DY","0.0158"
"039010","20250314","DY","0.0204"
"039020","20250314","DY","0.0142"
"039030","20250314","DY","0.0033"
"039130","20250314","DY","0.0893"
"039240","20250314","DY","0.0252"
"039290","20250314","DY","0.0077"
"039340","20250314","DY","0.0267"
"039420","20250314","DY","0.0315"
"039440","20250314","DY","0.0096"
"039490","20250314","DY","0.0249"
"039570","20250314","DY","0.0516"
"039830","20250314","DY","0.022"
"040160","20250314","DY","0.0192"
"040420","20250314","DY","0.0941"
"041440","20250314","DY","0.0076"
"041460","20250314","DY","0.021"
"041510","20250314","DY","0.0132"
"041520","20250314","DY","0.0486"
"041650","20250314","DY","0.0375"
"041830","20250314","DY","0.015"
"041910","20250314","DY","0.0157"
"041920","20250314","DY","0.0049"
"041930","20250314","DY","0.0279"
"042110","20250314","DY","0.0209"
"042370","20250314","DY","0.0062"
"042500","20250314","DY","0.0227"
"042670","20250314","DY","0.0116"
"042700","20250314","DY","0.0048"
"043150","20250314","DY","0.0048"
"043370","20250314","DY","0.0233"
"043650","20250314","DY","0.0232"
"044340","20250314","DY","0.0508"
"044450","20250314","DY","0.0401"
"044820","20250314","DY","0.0366"
"044960","20250314","DY","0.0089"
"044990","20250314","DY","0.0123"
"045060","20250314","DY","0.0194"
"045100","20250314","DY","0.0357"
"045660","20250314","DY","0.006"
"046310","20250314","DY","0.034"
"046440","20250314","DY","0.0523"
"046890","20250314","DY","0.0206"
"047050","20250314","DY","0.018"
"047810","20250314","DY","0.0058"
"048430","20250314","DY","0.0203"
"048470","20250314","DY","0.0061"
"048530","20250314","DY","0.0244"
"048770","20250314","DY","0.0118"
"048830","20250314","DY","0.0286"
"048910","20250314","DY","0.0099"
"049070","20250314","DY","0.0132"
"049430","20250314","DY","0.023"
"049480","20250314","DY","0.0105"
"049720","20250314","DY","0.0395"
"049770","20250314","DY","0.024"
"049800","20250314","DY","0.0249"
"049830","20250314","DY","0.0112"
"049950","20250314","DY","0.0045"
"049960","20250314","DY","0.0342"
"050860","20250314","DY","0.0249"
"050890","20250314","DY","0.0071"
"050960","20250314","DY","0.0074"
"051360","20250314","DY","0.0089"
"051380","20250314","DY","0.0358"
"051390","20250314","DY","0.0549"
"051490","20250314","DY","0.017"
"051500","20250314","DY","0.0224"
"051600","20250314","DY","0.0496"
"051900","20250314","DY","0.0107"
"051910","20250314","DY","0.0152"
"052260","20250314","DY","0.0152"
"052330","20250314","DY","0.0223"
"052400","20250314","DY","0.0179"
"052460","20250314","DY","0.0349"
"052600","20250314","DY","0.0364"
"052690","20250314","DY","0.008"
"053050","20250314","DY","0.0137"
"053080","20250314","DY","0.0226"
"053160","20250314","DY","0.0043"
"053210","20250314","DY","0.0796"
"053260","20250314","DY","0.0316"
"053270","20250314","DY","0.0224"
"053280","20250314","DY","0.0473"
"053300","20250314","DY","0.0156"
"053350","20250314","DY","0.0032"
"053450","20250314","DY","0.0155"
"053580","20250314","DY","0.01"
"053610","20250314","DY","0.0165"
"053620","20250314","DY","0.0594"
"053690","20250314","DY","0.0239"
"053700","20250314","DY","0.0122"
"053800","20250314","DY","0.0177"
"054040","20250314","DY","0.0647"
"054050","20250314","DY","0.0268"
"054210","20250314","DY","0.0156"
"054450","20250314","DY","0.0132"
"054540","20250314","DY","0.0204"
"054670","20250314","DY","0.0141"
"054800","20250314","DY","0.028"
"054930","20250314","DY","0.0336"
"054950","20250314","DY","0.0178"
"055490","20250314","DY","0.0217"
"055550","20250314","DY","0.046"
"056190","20250314","DY","0.0142"
"056360","20250314","DY","0.0051"
"057030","20250314","DY","0.0395"
"057050","20250314","DY","0.0548"
"058400","20250314","DY","0.0258"
"058430","20250314","DY","0.0364"
"058470","20250314","DY","0.0138"
"058610","20250314","DY","0.0077"
"058630","20250314","DY","0.0308"
"058650","20250314","DY","0.0422"
"058730","20250314","DY","0.033"
"058850","20250314","DY","0.037"
"058860","20250314","DY","0.0462"
"059210","20250314","DY","0.0046"
"060250","20250314","DY","0.025"
"060370","20250314","DY","0.0095"
"060380","20250314","DY","0.0355"
"060480","20250314","DY","0.0292"
"060540","20250314","DY","0.0326"
"060560","20250314","DY","0.0049"
"060720","20250314","DY","0.0424"
"060850","20250314","DY","0.015"
"060980","20250314","DY","0.0536"
"062040","20250314","DY","0.0029"
"063570","20250314","DY","0.0241"
"063760","20250314","DY","0.0252"
"064350","20250314","DY","0.001"
"064400","20250314","DY","0.0294"
"064480","20250314","DY","0.028"
"064760","20250314","DY","0.0132"
"064820","20250314","DY","0.0475"
"064850","20250314","DY","0.0259"
"064960","20250314","DY","0.0644"
"065350","20250314","DY","0.0017"
"065370","20250314","DY","0.0174"
"065510","20250314","DY","0.0242"
"065530","20250314","DY","0.0382"
"065680","20250314","DY","0.0053"
"065710","20250314","DY","0.0651"
"066130","20250314","DY","0.0164"
"066310","20250314","DY","0.0106"
"066570","20250314","DY","0.0099"
"066620","20250314","DY","0.0234"
"066670","20250314","DY","0.0167"
"067010","20250314","DY","0.034"
"067080","20250314","DY","0.0101"
"067160","20250314","DY","0.0101"
"067170","20250314","DY","0.0336"
"067280","20250314","DY","0.0495"
"067310","20250314","DY","0.0043"
"067370","20250314","DY","0.0123"
"067570","20250314","DY","0.0699"
"067730","20250314","DY","0.0203"
"067830","20250314","DY","0.0135"
"067900","20250314","DY","0.008"
"067920","20250314","DY","0.0338"
"067990","20250314","DY","0.0846"
"068270","20250314","DY","0.0027"
"068290","20250314","DY","0.0132"
"068330","20250314","DY","0.0068"
"068790","20250314","DY","0.0138"
"068930","20250314","DY","0.0277"
"069080","20250314","DY","0.0236"
"069260","20250314","DY","0.0626"
"069510","20250314","DY","0.0441"
"069620","20250314","DY","0.005"
"069730","20250314","DY","0.017"
"069960","20250314","DY","0.022"
"071050","20250314","DY","0.0359"
"071090","20250314","DY","0.0023"
"071280","20250314","DY","0.0029"
"071840","20250314","DY","0.0398"
"072020","20250314","DY","0.0148"
"072470","20250314","DY","0.0204"
"072710","20250314","DY","0.0382"
"072870","20250314","DY","0.0807"
"072950","20250314","DY","0.0156"
"073010","20250314","DY","0.0024"
"073110","20250314","DY","0.0333"
"073490","20250314","DY","0.0173"
"073560","20250314","DY","0.0189"
"074600","20250314","DY","0.0028"
"075130","20250314","DY","0.0407"
"075180","20250314","DY","0.041"
"075580","20250314","DY","0.0259"
"075970","20250314","DY","0.0314"
