"종목코드","기준일","지표","값"
"010770","20250318","DY","0.0208"
"010780","20250318","DY","0.0884"
"010950","20250318","DY","0.0292"
"010960","20250318","DY","0.0618"
"011040","20250318","DY","0.0698"
"011070","20250318","DY","0.0165"
"011170","20250318","DY","0.0509"
"011200","20250318","DY","0.0337"
"011210","20250318","DY","0.0181"
"011280","20250318","DY","0.0239"
"011320","20250318","DY","0.0129"
"011370","20250318","DY","0.0383"
"011390","20250318","DY","0.0034"
"011500","20250318","DY","0.0067"
"011560","20250318","DY","0.0534"
"011700","20250318","DY","0.0049"
"011760","20250318","DY","0.0248"
"011780","20250318","DY","0.0259"
"012200","20250318","DY","0.0167"
"012280","20250318","DY","0.0242"
"012320","20250318","DY","0.012"
"012330","20250318","DY","0.017"
"012450","20250318","DY","0.0024"
"012510","20250318","DY","0.0038"
"012610","20250318","DY","0.0172"
"012620","20250318","DY","0.0309"
"012630","20250318","DY","0.0211"
"012690","20250318","DY","0.0521"
"012700","20250318","DY","0.0504"
"012750","20250318","DY","0.0443"
"012790","20250318","DY","0.0262"
"013030","20250318","DY","0.0348"
"013120","20250318","DY","0.0338"
"013310","20250318","DY","0.0372"
"013520","20250318","DY","0.0297"
"013570","20250318","DY","0.0374"
"013580","20250318","DY","0.0301"
"013700","20250318","DY","0.0163"
"013870","20250318","DY","0.0392"
"013890","20250318","DY","0.0048"
"014280","20250318","DY","0.0297"
"014440","20250318","DY","0.0107"
"014530","20250318","DY","0.0598"
"014570","20250318","DY","0.0312"
"014580","20250318","DY","0.0286"
"014620","20250318","DY","0.0052"
"014680","20250318","DY","0.0151"
"014820","20250318","DY","0.0167"
"014830","20250318","DY","0.0206"
"014940","20250318","DY","0.0081"
"014970","20250318","DY","0.0268"
"015230","20250318","DY","0.034"
"015360","20250318","DY","0.1874"
"015710","20250318","DY","0.0174"
"015750","20250318","DY","0.0282"
"015860","20250318","DY","0.0409"
"015890","20250318","DY","0.0567"
"016090","20250318","DY","0.0482"
"016250","20250318","DY","0.0535"
"016360","20250318","DY","0.0479"
"016380","20250318","DY","0.0298"
"016450","20250318","DY","0.0607"
"016580","20250318","DY","0.0261"
"016590","20250318","DY","0.0232"
"016610","20250318","DY","0.0339"
"016710","20250318","DY","0.0356"
"016740","20250318","DY","0.0375"
"016800","20250318","DY","0.0284"
"016920","20250318","DY","0.0047"
"017040","20250318","DY","0.007"
"017370","20250318","DY","0.0082"
"017390","20250318","DY","0.0458"
"017480","20250318","DY","0.0691"
"017510","20250318","DY","0.0118"
"017550","20250318","DY","0.0051"
"017650","20250318","DY","0.0153"
"017670","20250318","DY","0.0633"
"017800","20250318","DY","0.0719"
"017810","20250318","DY","0.0058"
"017890","20250318","DY","0.0316"
"017900","20250318","DY","0.0284"
"017940","20250318","DY","0.0844"
"017960","20250318","DY","0.0068"
"018120","20250318","DY","0.038"
"018250","20250318","DY","0.0406"
"018260","20250318","DY","0.0222"
"018310","20250318","DY","0.015"
"018500","20250318","DY","0.0275"
"018670","20250318","DY","0.0309"
"018880","20250318","DY","0.0794"
"019010","20250318","DY","0.0143"
"019180","20250318","DY","0.0195"
"019210","20250318","DY","0.0513"
"019440","20250318","DY","0.0748"
"019540","20250318","DY","0.0254"
"019770","20250318","DY","0.0172"
"019990","20250318","DY","0.0087"
"020000","20250318","DY","0.0478"
"020150","20250318","DY","0.0075"
"020180","20250318","DY","0.0271"
"020400","20250318","DY","0.0089"
"020710","20250318","DY","0.02"
"021080","20250318","DY","0.0576"
"021240","20250318","DY","0.0158"
"021320","20250318","DY","0.0326"
"021650","20250318","DY","0.0316"
"021820","20250318","DY","0.0191"
"022100","20250318","DY","0.0036"
"023000","20250318","DY","0.047"
"023150","20250318","DY","0.0497"
"023160","20250318","DY","0.0068"
"023350","20250318","DY","0.0183"
"023410","20250318","DY","0.0505"
"023450","20250318","DY","0.0293"
"023530","20250318","DY","0.0592"
"023590","20250318","DY","0.032"
"023600","20250318","DY","0.0376"
"023760","20250318","DY","0.0503"
"023810","20250318","DY","0.0315"
"023900","20250318","DY","0.0111"
"023910","20250318","DY","0.0296"
"024060","20250318","DY","0.0043"
"024070","20250318","DY","0.0262"
"024090","20250318","DY","0.013"
"024110","20250318","DY","0.0623"
"024120","20250318","DY","0.0476"
"024720","20250318","DY","0.019"
"024830","20250318","DY","0.012"
"024880","20250318","DY","0.035"
"024900","20250318","DY","0.0174"
"024910","20250318","DY","0.0278"
"024940","20250318","DY","0.0045"
"025000","20250318","DY","0.0683"
"025530","20250318","DY","0.0722"
"025540","20250318","DY","0.0099"
"025820","20250318","DY","0.0102"
"025860","20250318","DY","0.0093"
"025880","20250318","DY","0.0257"
"025950","20250318","DY","0.0027"
"026040","20250318","DY","0.051"
"026890","20250318","DY","0.035"
"026940","20250318","DY","0.0299"
"026960","20250318","DY","0.0295"
"027360","20250318","DY","0.0233"
"027410","20250318","DY","0.0352"
"027710","20250318","DY","0.0201"
"028100","20250318","DY","0.0375"
"028260","20250318","DY","0.0209"
"028670","20250318","DY","0.0239"
"029460","20250318","DY","0.0136"
"029530","20250318","DY","0.0393"
"029780","20250318","DY","0.0581"
"029960","20250318","DY","0.0565"
"030000","20250318","DY","0.0622"
"030190","20250318","DY","0.0334"
"030200","20250318","DY","0.0396"
"030210","20250318","DY","0.0526"
"030520","20250318","DY","0.0204"
"030610","20250318","DY","0.0382"
"030960","20250318","DY","0.0049"
"031210","20250318","DY","0.094"
"031330","20250318","DY","0.0707"
"031430","20250318","DY","0.0385"
"031440","20250318","DY","0.0239"
"031510","20250318","DY","0.0447"
"031980","20250318","DY","0.0143"
"032190","20250318","DY","0.023"
"032280","20250318","DY","0.0144"
"032300","20250318","DY","0.0032"
"032540","20250318","DY","0.0672"
"032560","20250318","DY","0.0292"
"032620","20250318","DY","0.0175"
"032640","20250318","DY","0.0601"
"032750","20250318","DY","0.0163"
"032830","20250318","DY","0.044"
"032850","20250318","DY","0.0127"
"032960","20250318","DY","0.0034"
"033100","20250318","DY","0.013"
"033130","20250318","DY","0.0117"
"033160","20250318","DY","0.0123"
"033270","20250318","DY","0.0221"
"033290","20250318","DY","0.0753"
"033500","20250318","DY","0.0099"
"033530","20250318","DY","0.0349"
"033780","20250318","DY","0.0537"
"033830","20250318","DY","0.0226"
"033920","20250318","DY","0.0335"
"034120","20250318","DY","0.0243"
"034230","20250318","DY","0.0095"
"034310","20250318","DY","0.0397"
"034590","20250318","DY","0.0508"
"034730","20250318","DY","0.0364"
"034810","20250318","DY","0.0337"
"034830","20250318","DY","0.0699"
"034950","20250318","DY","0.0572"
"035080","20250318","DY","0.0145"
"035150","20250318","DY","0.0203"
"035200","20250318","DY","0.0096"
"035250","20250318","DY","0.0549"
"035420","20250318","DY","0.0058"
"035510","20250318","DY","0.0284"
"035600","20250318","DY","0.0492"
"035720","20250318","DY","0.0014"
"035810","20250318","DY","0.0412"
"035890","20250318","DY","0.0297"
"035900","20250318","DY","0.0091"
"036010","20250318","DY","0.0085"
"036120","20250318","DY","0.0235"
"036190","20250318","DY","0.051"
"036200","20250318","DY","0.0114"
"036220","20250318","DY","0.1407"
"036480","20250318","DY","0.0082"
"036530","20250318","DY","0.0249"
"036560","20250318","DY","0.0503"
"036570","20250318","DY","0.0192"
"036580","20250318","DY","0.0232"
"036640","20250318","DY","0.0404"
"036670","20250318","DY","0.0388"
"036710","20250318","DY","0.0065"
"036800","20250318","DY","0.0414"
"036810","20250318","DY","0.0022"
"036830","20250318","DY","0.0063"
"036890","20250318","DY","0.0197"
"036930","20250318","DY","0.0013"
"037070","20250318","DY","0.0275"
"037230","20250318","DY","0.024"
"037330","20250318","DY","0.037"
"037350","20250318","DY","0.0242"
"037440","20250318","DY","0.0279"
"037460","20250318","DY","0.0479"
"037560","20250318","DY","0.0506"
"037710","20250318","DY","0.0745"
"037760","20250318","DY","0.0282"
"038010","20250318","DY","0.0284"
"038070","20250318","DY","0.014"
"038110","20250318","DY","0.0239"
"038290","20250318","DY","0.0185"
"038390","20250318","DY","0.0891"
"038500","20250318","DY","0.0321"
"038680","20250318","DY","0.029"
"038950","20250318","DY","0.0156"
"039010","20250318","DY","0.0202"
"039020","20250318","DY","0.0137"
"039030","20250318","DY","0.0032"
"039130","20250318","DY","0.0916"
"039240","20250318","DY","0.0233"
"039290","20250318","DY","0.0077"
"039340","20250318","DY","0.0267"
"039420","20250318","DY","0.0316"
"039440","20250318","DY","0.0091"
"039490","20250318","DY","0.0239"
"039570","20250318","DY","0.0531"
"039830","20250318","DY","0.0215"
"040160","20250318","DY","0.0195"
"040420","20250318","DY","0.0945"
"041440","20250318","DY","0.0074"
"041460","20250318","DY","0.021"
"041510","20250318","DY","0.0128"
"041520","20250318","DY","0.0469"
"041650","20250318","DY","0.0375"
"041830","20250318","DY","0.0149"
"041910","20250318","DY","0.0158"
"041920","20250318","DY","0.005"
"041930","20250318","DY","0.0279"
"042110","20250318","DY","0.0209"
"042370","20250318","DY","0.0063"
"042500","20250318","DY","0.0231"
"042670","20250318","DY","0.0113"
"042700","20250318","DY","0.0048"
"043150","20250318","DY","0.0047"
"043370","20250318","DY","0.0225"
"043650","20250318","DY","0.0231"
"044340","20250318","DY","0.0486"
"044450","20250318","DY","0.0405"
"044820","20250318","DY","0.0351"
"044960","20250318","DY","0.0088"
"044990","20250318","DY","0.0123"
"045060","20250318","DY","0.0193"
"045100","20250318","DY","0.0358"
"045660","20250318","DY","0.0059"
"046310","20250318","DY","0.0339"
"046440","20250318","DY","0.0526"
"046890","20250318","DY","0.0204"
"047050","20250318","DY","0.0179"
"047810","20250318","DY","0.0059"
"048430","20250318","DY","0.0202"
"048470","20250318","DY","0.0058"
"048530","20250318","DY","0.0251"
"048770","20250318","DY","0.0116"
"048830","20250318","DY","0.0286"
"048910","20250318","DY","0.0096"
"049070","20250318","DY","0.013"
"049430","20250318","DY","0.0225"
"049480","20250318","DY","0.0106"
"049720","20250318","DY","0.0395"
"049770","20250318","DY","0.0238"
"049800","20250318","DY","0.0246"
"049830","20250318","DY","0.0112"
"049950","20250318","DY","0.0045"
"049960","20250318","DY","0.0349"
"050860","20250318","DY","0.025"
"050890","20250318","DY","0.0069"
"050960","20250318","DY","0.0073"
"051360","20250318","DY","0.009"
"051380","20250318","DY","0.0355"
"051390","20250318","DY","0.0549"
"051490","20250318","DY","0.0171"
"051500","20250318","DY","0.0229"
"051600","20250318","DY","0.0501"
"051900","20250318","DY","0.0108"
"051910","20250318","DY","0.0151"
"052260","20250318","DY","0.0154"
"052330","20250318","DY","0.0216"
"052400","20250318","DY","0.0174"
"052460","20250318","DY","0.0346"
"052600","20250318","DY","0.0356"
"052690","20250318","DY","0.0083"
"053050","20250318","DY","0.0137"
"053080","20250318","DY","0.0225"
"053160","20250318","DY","0.0043"
"053210","20250318","DY","0.078"
"053260","20250318","DY","0.031"
"053270","20250318","DY","0.0226"
"053280","20250318","DY","0.0477"
"053300","20250318","DY","0.0158"
"053350","20250318","DY","0.0033"
"053450","20250318","DY","0.0156"
"053580","20250318","DY","0.01"
"053610","20250318","DY","0.0166"
"053620","20250318","DY","0.0592"
"053690","20250318","DY","0.0237"
"053700","20250318","DY","0.012"
"053800","20250318","DY","0.0165"
"054040","20250318","DY","0.0632"
"054050","20250318","DY","0.0269"
"054210","20250318","DY","0.0158"
"054450","20250318","DY","0.0134"
"054540","20250318","DY","0.0188"
"054670","20250318","DY","0.014"
"054800","20250318","DY","0.0275"
"054930","20250318","DY","0.0336"
"054950","20250318","DY","0.0176"
"055490","20250318","DY","0.0216"
"055550","20250318","DY","0.0451"
"056190","20250318","DY","0.0142"
"056360","20250318","DY","0.005"
"057030","20250318","DY","0.0397"
"057050","20250318","DY","0.0559"
"058400","20250318","DY","0.0257"
"058430","20250318","DY","0.0352"
"058470","20250318","DY","0.0141"
"058610","20250318","DY","0.0077"
"058630","20250318","DY","0.0307"
"058650","20250318","DY","0.0423"
"058730","20250318","DY","0.0332"
"058850","20250318","DY","0.0375"
"058860","20250318","DY","0.0463"
"059210","20250318","DY","0.0044"
"060250","20250318","DY","0.0249"
"060370","20250318","DY","0.0097"
"060380","20250318","DY","0.0353"
"060480","20250318","DY","0.0292"
"060540","20250318","DY","0.0333"
"060560","20250318","DY","0.0049"
"060720","20250318","DY","0.0419"
"060850","20250318","DY","0.0148"
"060980","20250318","DY","0.0535"
"062040","20250318","DY","0.0029"
"063570","20250318","DY","0.0236"
"063760","20250318","DY","0.025"
"064350","20250318","DY","0.0009"
"064400","20250318","DY","0.0294"
"064480","20250318","DY","0.0282"
"064760","20250318","DY","0.0133"
"064820","20250318","DY","0.0442"
"064850","20250318","DY","0.0256"
"064960","20250318","DY","0.0626"
"065350","20250318","DY","0.0018"
"065370","20250318","DY","0.0182"
"065510","20250318","DY","0.0248"
"065530","20250318","DY","0.0389"
"065680","20250318","DY","0.0054"
"065710","20250318","DY","0.0644"
"066130","20250318","DY","0.0168"
"066310","20250318","DY","0.0107"
"066570","20250318","DY","0.0099"
"066620","20250318","DY","0.0236"
"066670","20250318","DY","0.0169"
"067010","20250318","DY","0.0344"
"067080","20250318","DY","0.0091"
"067160","20250318","DY","0.0101"
"067170","20250318","DY","0.0336"
"067280","20250318","DY","0.0494"
"067310","20250318","DY","0.0043"
"067370","20250318","DY","0.0123"
"067570","20250318","DY","0.0691"
"067730","20250318","DY","0.02"
"067830","20250318","DY","0.0133"
"067900","20250318","DY","0.008"
"067920","20250318","DY","0.0338"
"067990","20250318","DY","0.0835"
"068270","20250318","DY","0.0027"
"068290","20250318","DY","0.0133"
"068330","20250318","DY","0.0068"
"068790","20250318","DY","0.0138"
"068930","20250318","DY","0.0275"
"069080","20250318","DY","0.023"
"069260","20250318","DY","0.0627"
"069510","20250318","DY","0.0443"
"069620","20250318","DY","0.005"
"069730","20250318","DY","0.017"
"069960","20250318","DY","0.0225"
"071050","20250318","DY","0.0351"
"071090","20250318","DY","0.0022"
"071280","20250318","DY","0.0028"
"071840","20250318","DY","0.0402"
"072020","20250318","DY","0.0148"
"072470","20250318","DY","0.0209"
"072710","20250318","DY","0.0384"
"072870","20250318","DY","0.0801"
"072950","20250318","DY","0.0156"
"073010","20250318","DY","0.0023"
"073110","20250318","DY","0.0333"
"073490","20250318","DY","0.0165"
"073560","20250318","DY","0.0189"
"074600","20250318","DY","0.0028"
"075130","20250318","DY","0.0392"
"075180","20250318","DY","0.0411"
"075580","20250318","DY","0.025"
"075970","20250318","DY","0.0319"
"077500","20250318","DY","0.0279"
