"종목코드","종목명","시장구분","종가","시가총액","기준일","EPS","선행EPS","BPS","주당배당금","종목구분"
"000240","한국앤컴퍼니","KOSPI","16250","1542697650000.0","20250320","1975.0","5496.0","42407.0","700.0","보통주"
"000250","삼천당제약","KOSDAQ","175400","4114440588800.0","20250320","","","9689.0","0.0","보통주"
"000270","기아","KOSPI","96000","38176572672000.0","20250320","22168.0","25788.0","117495.0","5600.0","보통주"
"000300","DH오토넥스","KOSPI","1984","161600154944.0","20250320","","","","0.0","보통주"
"000320","노루홀딩스","KOSPI","14160","188202698160.0","20250320","2429.0","","39422.0","500.0","보통주"
"000325","노루홀딩스우","KOSPI","28700","6990143300.0","20250320","","","","505.0","우선주"
"000370","한화손해보험","KOSPI","4185","488552359275.0","20250320","1465.0","2443.0","20905.0","200.0","보통주"
"000390","삼화페인트","KOSPI","6290","171109820010.0","20250320","685.0","","13069.0","400.0","보통주"
"000400","롯데손해보험","KOSPI","1781","552708985920.0","20250320","966.0","","4064.0","0.0","보통주"
"000430","대원강업","KOSPI","3635","225370000000.0","20250320","494.0","","8211.0","110.0","보통주"
"000440","중앙에너비스","KOSDAQ","13860","86308021800.0","20250320","","","12862.0","320.0","보통주"
"000480","CR홀딩스","KOSPI","5300","248519597000.0","20250320","14.0","","14318.0","410.0","보통주"
"000490","대동","KOSPI","11430","293074206840.0","20250320","794.0","","19071.0","100.0","보통주"
"000500","가온전선","KOSPI","50700","838735930500.0","20250320","2907.0","3623.0","46434.0","0.0","보통주"
"000520","삼일제약","KOSPI","12590","273099900490.0","20250320","116.0","","8838.0","0.0","보통주"
"000540","흥국화재","KOSPI","3310","212643154950.0","20250320","4664.0","","20881.0","0.0","보통주"
"000545","흥국화재우","KOSPI","5200","3993600000.0","20250320","","","","0.0","우선주"
"000590","CS홀딩스","KOSPI","71900","83007255800.0","20250320","15091.0","","264028.0","500.0","보통주"
"000640","동아쏘시오홀딩스","KOSPI","97000","615844561000.0","20250320","9012.0","13565.0","157349.0","2200.0","보통주"
"000650","천일고속","KOSPI","38550","55096431000.0","20250320","","","13355.0","0.0","보통주"
"000660","SK하이닉스","KOSPI","210000","152880496650000.0","20250320","","36585.0","77752.0","1200.0","보통주"
"000670","영풍","KOSPI","491000","904441640000.0","20250320","","","2147176.0","10000.0","보통주"
"000680","LS네트웍스","KOSPI","4010","316000094160.0","20250320","145.0","","7619.0","0.0","보통주"
"000700","유수홀딩스","KOSPI","5480","142709129760.0","20250320","417.0","","13687.0","350.0","보통주"
"000720","현대건설","KOSPI","33950","3780528221750.0","20250320","4767.0","5673.0","72383.0","600.0","보통주"
"000725","현대건설우","KOSPI","49200","51890895600.0","20250320","","","","650.0","우선주"
"000760","이화산업","KOSPI","10520","29456000000.0","20250320","","","48270.0","0.0","보통주"
"000810","삼성화재","KOSPI","397000","18807810289000.0","20250320","42777.0","42901.0","379073.0","16000.0","보통주"
"000815","삼성화재우","KOSPI","294000","938448000000.0","20250320","","","","16005.0","우선주"
"000850","화천기공","KOSPI","27900","61380000000.0","20250320","4801.0","","157067.0","1300.0","보통주"
"000860","강남제비스코","KOSPI","23750","154375000000.0","20250320","2541.0","","93917.0","500.0","보통주"
"000880","한화","KOSPI","47500","3560539912500.0","20250320","3920.0","9354.0","111503.0","750.0","보통주"
"000885","한화우","KOSPI","40600","8080739800.0","20250320","","","","800.0","우선주"
"00088K","한화3우B","KOSPI","19500","378386599500.0","20250320","","","","800.0","우선주"
"000890","보해양조","KOSPI","442","61491097018.0","20250320","","","575.0","0.0","보통주"
"000910","유니온","KOSPI","5230","81648767370.0","20250320","468.0","","8302.0","125.0","보통주"
"000950","전방","KOSPI","19240","32323200000.0","20250320","","","166586.0","0.0","보통주"
"000970","한국주철관","KOSPI","6290","143415145000.0","20250320","789.0","","16304.0","400.0","보통주"
"000990","DB하이텍","KOSPI","47750","2120032577000.0","20250320","6241.0","","41655.0","580.0","보통주"
"001000","신라섬유","KOSDAQ","868","21072904720.0","20250320","","","607.0","0.0","보통주"
"001020","페이퍼코리아","KOSPI","695","123698402535.0","20250320","161.0","","1659.0","0.0","보통주"
"001040","CJ","KOSPI","126500","3690890247000.0","20250320","5806.0","10995.0","164443.0","3000.0","보통주"
"001045","CJ우","KOSPI","67000","151434941000.0","20250320","","","","3050.0","우선주"
"00104K","CJ4우(전환)","KOSPI","97000","409971664000.0","20250320","","","","3050.0","우선주"
"001060","JW중외제약","KOSPI","21900","509961867000.0","20250320","1504.0","3274.0","10784.0","400.0","보통주"
"001065","JW중외제약우","KOSPI","28150","9625920650.0","20250320","","","","425.0","우선주"
"001067","JW중외제약2우B","KOSPI","60500","12703366500.0","20250320","","","","400.0","우선주"
"001070","대한방직","KOSPI","5210","27613000000.0","20250320","","","36246.0","0.0","보통주"
"001080","만호제강","KOSPI","25700","106655000000.0","20250320","","","60830.0","0.0","보통주"
"001120","LX인터내셔널","KOSPI","25950","1005822000000.0","20250320","3255.0","6243.0","63172.0","1200.0","보통주"
"001130","대한제분","KOSPI","129400","218686000000.0","20250320","60350.0","","603520.0","2500.0","보통주"
"001140","국보","KOSPI","2110","33456978680.0","20250320","","","2367.0","0.0","보통주"
"001200","유진투자증권","KOSPI","2570","248946694260.0","20250320","334.0","","11018.0","60.0","보통주"
"001210","금호전기","KOSPI","684","39311502588.0","20250320","","","574.0","0.0","보통주"
"001230","동국홀딩스","KOSPI","7710","245181723930.0","20250320","4500.0","","52450.0","600.0","보통주"
"001250","GS글로벌","KOSPI","2585","213349779940.0","20250320","337.0","","5113.0","25.0","보통주"
"001260","남광토건","KOSPI","8030","78955553160.0","20250320","610.0","","11506.0","0.0","보통주"
"001270","부국증권","KOSPI","27050","280505416300.0","20250320","6420.0","","85122.0","1500.0","보통주"
"001275","부국증권우","KOSPI","21900","65700000000.0","20250320","","","","1550.0","우선주"
"001290","상상인증권","KOSPI","425","46043276000.0","20250320","5.0","","2203.0","0.0","보통주"
"001340","백광산업","KOSPI","6860","308140272020.0","20250320","175.0","","4839.0","60.0","보통주"
"001360","삼성제약","KOSPI","1566","147457815714.0","20250320","","","1044.0","0.0","보통주"
"001380","SG글로벌","KOSPI","3405","153102906915.0","20250320","449.0","","3137.0","0.0","보통주"
"001390","KG케미칼","KOSPI","3870","264975184800.0","20250320","1446.0","","13412.0","120.0","보통주"
"001420","태원물산","KOSPI","3340","25384000000.0","20250320","","","3949.0","140.0","보통주"
"001430","세아베스틸지주","KOSPI","19750","708276850250.0","20250320","3576.0","2589.0","54525.0","1200.0","보통주"
"001440","대한전선","KOSPI","12700","2367880710000.0","20250320","519.0","563.0","6878.0","0.0","보통주"
"001450","현대해상","KOSPI","23050","2060670000000.0","20250320","7610.0","12936.0","77223.0","2063.0","보통주"
"001460","BYC","KOSPI","26950","168333742500.0","20250320","2836.0","","64090.0","300.0","보통주"
"001465","BYC우","KOSPI","12500","26923125000.0","20250320","","","","305.0","우선주"
"001470","삼부토건","KOSPI","422","96925729728.0","20250320","","","516.0","0.0","보통주"
"001500","현대차증권","KOSPI","5790","358013324760.0","20250320","1426.0","","29486.0","400.0","보통주"
"001510","SK증권","KOSPI","467","220699609857.0","20250320","6.0","","1523.0","2.0","보통주"
"001515","SK증권우","KOSPI","1692","6619973688.0","20250320","","","","7.0","우선주"
"001520","동양","KOSPI","609","145358594367.0","20250320","95.0","","4135.0","40.0","보통주"
"001525","동양우","KOSPI","4115","2541963065.0","20250320","","","","90.0","우선주"
"001527","동양2우B","KOSPI","8220","2536437180.0","20250320","","","","150.0","우선주"
"001530","DI동일","KOSPI","44700","865875609300.0","20250320","157.0","","28841.0","250.0","보통주"
"001540","안국약품","KOSDAQ","6620","86340820400.0","20250320","114.0","","13382.0","220.0","보통주"
"001550","조비","KOSPI","10470","54362742330.0","20250320","","","10071.0","0.0","보통주"
"001560","제일연마","KOSPI","8890","88011000000.0","20250320","1536.0","","13916.0","300.0","보통주"
"001570","금양","KOSPI","10380","663979494480.0","20250320","","","3377.0","0.0","보통주"
"001620","케이비아이동국실업","KOSPI","489","54422292159.0","20250320","71.0","","1726.0","0.0","보통주"
"001630","종근당홀딩스","KOSPI","43800","219431911800.0","20250320","9744.0","","118253.0","1400.0","보통주"
"001680","대상","KOSPI","24850","861003421250.0","20250320","1862.0","3138.0","36679.0","800.0","보통주"
"001685","대상우","KOSPI","17710","24266649330.0","20250320","","","","810.0","우선주"
"001720","신영증권","KOSPI","80100","1316844000000.0","20250320","17818.0","","207062.0","4500.0","보통주"
"001740","SK네트웍스","KOSPI","4415","976941937330.0","20250320","","297.0","10690.0","200.0","보통주"
"001750","한양증권","KOSPI","12240","155797256160.0","20250320","2728.0","","37102.0","800.0","보통주"
"001755","한양증권우","KOSPI","12800","6720000000.0","20250320","","","","850.0","우선주"
"001770","SHD","KOSPI","14970","18186723660.0","20250320","91.0","","42198.0","100.0","보통주"
"001780","알루코","KOSPI","2250","217867797000.0","20250320","201.0","","2883.0","0.0","보통주"
"001790","대한제당","KOSPI","2885","258774633300.0","20250320","354.0","","5764.0","115.0","보통주"
"001795","대한제당우","KOSPI","2325","15072417000.0","20250320","","","","120.0","우선주"
"001800","오리온홀딩스","KOSPI","16140","1011097111080.0","20250320","1423.0","2155.0","36513.0","750.0","보통주"
"001810","무림SP","KOSDAQ","1419","31413112500.0","20250320","","","8956.0","10.0","보통주"
"001820","삼화콘덴서","KOSPI","27750","288461250000.0","20250320","2028.0","2246.0","23733.0","500.0","보통주"
"001840","이화공영","KOSDAQ","1582","35252712152.0","20250320","","","2352.0","0.0","보통주"
"001940","KISCO홀딩스","KOSPI","19710","279416449800.0","20250320","6602.0","","84091.0","900.0","보통주"
"002020","코오롱","KOSPI","25050","316291971300.0","20250320","621.0","","78295.0","550.0","보통주"
"002025","코오롱우","KOSPI","15140","16296544600.0","20250320","","","","600.0","우선주"
"002030","아세아","KOSPI","265500","557439552000.0","20250320","54991.0","","626202.0","5000.0","보통주"
"002070","비비안","KOSPI","781","24307669837.0","20250320","","","2957.0","0.0","보통주"
"002100","경농","KOSPI","9250","180583818750.0","20250320","1059.0","","13544.0","450.0","보통주"
"002140","고려산업","KOSPI","2720","67835236000.0","20250320","137.0","","4348.0","25.0","보통주"
"002150","도화엔지니어링","KOSPI","6620","223226400000.0","20250320","623.0","","8202.0","280.0","보통주"
"002170","삼양통상","KOSPI","48400","145200000000.0","20250320","7753.0","","155143.0","1500.0","보통주"
"002200","한국수출포장","KOSPI","2750","110000000000.0","20250320","498.0","","7743.0","80.0","보통주"
"002210","동성제약","KOSPI","3865","100880249050.0","20250320","","","1741.0","0.0","보통주"
"002220","한일철강","KOSPI","1880","50191224800.0","20250320","","","7010.0","30.0","보통주"
"002230","피에스텍","KOSDAQ","3890","75351917970.0","20250320","234.0","","7860.0","250.0","보통주"
"002240","고려제강","KOSPI","17800","480600000000.0","20250320","2648.0","","62163.0","350.0","보통주"
"002290","삼일기업공사","KOSDAQ","3920","48608000000.0","20250320","310.0","","5262.0","175.0","보통주"
"002310","아세아제지","KOSPI","7250","310173197500.0","20250320","1857.0","","20168.0","484.0","보통주"
"002320","한진","KOSPI","19500","291478746000.0","20250320","1805.0","3730.0","97491.0","600.0","보통주"
"002350","넥센타이어","KOSPI","5450","532289929650.0","20250320","1001.0","1345.0","16524.0","115.0","보통주"
"002355","넥센타이어1우B","KOSPI","2815","18297500000.0","20250320","","","","120.0","우선주"
"002360","SH에너지화학","KOSPI","461","51232649530.0","20250320","","","823.0","0.0","보통주"
"002380","KCC","KOSPI","274000","2434893054000.0","20250320","28917.0","42088.0","704004.0","8000.0","보통주"
"002390","한독","KOSPI","11250","154839746250.0","20250320","","","24611.0","300.0","보통주"
"002410","범양건영","KOSPI","1935","53173451700.0","20250320","","","2498.0","0.0","보통주"
"002420","세기상사","KOSPI","5010","27849828480.0","20250320","","","4867.0","0.0","보통주"
"002450","삼익악기","KOSPI","1170","105921170550.0","20250320","42.0","","3245.0","50.0","보통주"
"002460","HS화성","KOSPI","9660","98049000000.0","20250320","2302.0","","40704.0","500.0","보통주"
"002600","조흥","KOSPI","164800","98880000000.0","20250320","592.0","","249400.0","6000.0","보통주"
"002620","제일파마홀딩스","KOSPI","7660","122355899300.0","20250320","","","20810.0","50.0","보통주"
"002630","오리엔트바이오","KOSPI","1538","182380661690.0","20250320","109.0","","718.0","0.0","보통주"
"002680","한탑","KOSDAQ","799","25821122401.0","20250320","","","1681.0","0.0","보통주"
"002690","동일제강","KOSPI","1229","24949142440.0","20250320","","","7894.0","0.0","보통주"
"002700","신일전자","KOSPI","1510","107281756710.0","20250320","15.0","","1170.0","15.0","보통주"
"002710","TCC스틸","KOSPI","27250","714323243250.0","20250320","","496.0","8808.0","80.0","보통주"
"002720","국제약품","KOSPI","4650","98393218800.0","20250320","","","4194.0","0.0","보통주"
"002760","보락","KOSPI","1055","63194500000.0","20250320","14.0","","814.0","5.0","보통주"
"002780","진흥기업","KOSPI","758","110267582710.0","20250320","311.0","","1828.0","0.0","보통주"
"002785","진흥기업우B","KOSPI","3130","2683092340.0","20250320","","","","0.0","우선주"
"002787","진흥기업2우B","KOSPI","9680","2853741440.0","20250320","","","","0.0","우선주"
"002790","아모레G","KOSPI","21400","1700405052000.0","20250320","1296.0","","37035.0","245.0","보통주"
"002795","아모레G우","KOSPI","9170","59089370900.0","20250320","","","","250.0","우선주"
"00279K","아모레G3우(전환)","KOSPI","18150","128723430000.0","20250320","","","","667.0","우선주"
"002800","신신제약","KOSDAQ","5200","78886600000.0","20250320","308.0","","4106.0","60.0","보통주"
"002810","삼영무역","KOSPI","13500","249303798000.0","20250320","2840.0","","28483.0","600.0","보통주"
"002820","SUN&L","KOSPI","2770","34924129530.0","20250320","","","19587.0","0.0","보통주"
"002840","미원상사","KOSPI","185900","883025000000.0","20250320","12771.0","","79711.0","2000.0","보통주"
"002870","신풍","KOSPI","1292","45166640400.0","20250320","","","2603.0","20.0","보통주"
"002880","대유에이텍","KOSPI","928","43378450560.0","20250320","","","783.0","0.0","보통주"
"002900","TYM","KOSPI","4705","211964747980.0","20250320","1390.0","","8938.0","160.0","보통주"
"002920","유성기업","KOSPI","1835","47613662500.0","20250320","381.0","","11627.0","60.0","보통주"
"002960","한국쉘석유","KOSPI","310500","403650000000.0","20250320","28753.0","","97039.0","25000.0","보통주"
"002990","금호건설","KOSPI","2630","97187954850.0","20250320","31.0","383.0","13006.0","0.0","보통주"
"002995","금호건설우","KOSPI","12490","3650402340.0","20250320","","","","0.0","우선주"
"003000","부광약품","KOSPI","4660","318998766860.0","20250320","","","3306.0","0.0","보통주"
"003010","혜인","KOSPI","5000","63563735000.0","20250320","689.0","","10682.0","170.0","보통주"
"003030","세아제강지주","KOSPI","256500","1062335020500.0","20250320","70197.0","","445151.0","2000.0","보통주"
"003060","에이프로젠바이오로직스","KOSPI","813","161305577985.0","20250320","","","4406.0","0.0","보통주"
"003070","코오롱글로벌","KOSPI","8770","166039893010.0","20250320","13.0","","28530.0","400.0","보통주"
"003075","코오롱글로벌우","KOSPI","15470","11459201390.0","20250320","","","","450.0","우선주"
"003080","성보화학","KOSPI","2445","48948900000.0","20250320","65.0","","6779.0","135.0","보통주"
"003090","대웅","KOSPI","20050","1165746699000.0","20250320","3692.0","","22861.0","100.0","보통주"
"003100","선광","KOSDAQ","16020","105732000000.0","20250320","5163.0","","62479.0","400.0","보통주"
"003120","일성아이에스","KOSPI","15300","203490000000.0","20250320","","","56158.0","1500.0","보통주"
"003160","디아이","KOSPI","15310","433273000000.0","20250320","122.0","","5836.0","100.0","보통주"
"003200","일신방직","KOSPI","8100","185976000000.0","20250320","360.0","","40268.0","100.0","보통주"
"003220","대원제약","KOSPI","14000","313986162000.0","20250320","1140.0","1561.0","12559.0","300.0","보통주"
"003230","삼양식품","KOSPI","908000","6839977620000.0","20250320","16929.0","49401.0","75732.0","2100.0","보통주"
"003240","태광산업","KOSPI","745000","829483000000.0","20250320","","","4689721.0","1750.0","보통주"
"003280","흥아해운","KOSPI","1641","394537259259.0","20250320","142.0","","690.0","0.0","보통주"
"003300","한일홀딩스","KOSPI","14060","433510349040.0","20250320","3384.0","","48962.0","800.0","보통주"
"003310","대주산업","KOSDAQ","1680","59459148000.0","20250320","287.0","","2167.0","42.0","보통주"
"003350","한국화장품제조","KOSPI","50100","227053200000.0","20250320","2009.0","","14516.0","100.0","보통주"
"003380","하림지주","KOSDAQ","5740","642912264540.0","20250320","384.0","","28683.0","120.0","보통주"
"003460","유화증권","KOSPI","2320","131549602800.0","20250320","119.0","","8346.0","120.0","보통주"
"003465","유화증권우","KOSPI","2320","40545306000.0","20250320","","","","130.0","우선주"
"003470","유안타증권","KOSPI","2820","562862344320.0","20250320","299.0","","7793.0","180.0","보통주"
"003475","유안타증권우","KOSPI","3060","39511368720.0","20250320","","","","230.0","우선주"
"003480","한진중공업홀딩스","KOSPI","3545","104683183540.0","20250320","290.0","","13048.0","100.0","보통주"
"003490","대한항공","KOSPI","22400","8248142806400.0","20250320","2866.0","4310.0","25793.0","750.0","보통주"
"003495","대한항공우","KOSPI","21750","24159769500.0","20250320","","","","800.0","우선주"
"003520","영진약품","KOSPI","1995","364870998345.0","20250320","","","490.0","0.0","보통주"
"003530","한화투자증권","KOSPI","3490","748771734750.0","20250320","42.0","","7213.0","0.0","보통주"
"003535","한화투자증권우","KOSPI","5930","28464000000.0","20250320","","","","0.0","우선주"
"003540","대신증권","KOSPI","17160","871271544000.0","20250320","2036.0","1989.0","44804.0","1200.0","보통주"
"003545","대신증권우","KOSPI","16140","419640000000.0","20250320","","","","1250.0","우선주"
"003547","대신증권2우B","KOSPI","15580","155800000000.0","20250320","","","","1200.0","우선주"
"003550","LG","KOSPI","70000","11011069510000.0","20250320","8032.0","8208.0","167498.0","3100.0","보통주"
"003555","LG우","KOSPI","57500","173743150000.0","20250320","","","","3150.0","우선주"
"003560","IHQ","KOSPI","10760","64669472240.0","20250320","6784.0","","6389.0","0.0","보통주"
"003570","SNT다이내믹스","KOSPI","33550","1115627984350.0","20250320","2212.0","","31290.0","700.0","보통주"
"003580","HLB글로벌","KOSPI","3620","181789598020.0","20250320","","","1166.0","0.0","보통주"
"003610","방림","KOSPI","3760","151160114080.0","20250320","","","5301.0","38.0","보통주"
"003620","KG모빌리티","KOSPI","3900","765976590600.0","20250320","48.0","","5791.0","0.0","보통주"
"003650","미창석유","KOSPI","99900","173793232800.0","20250320","31492.0","","241153.0","2800.0","보통주"
"003670","포스코퓨처엠","KOSPI","143500","11115972070000.0","20250320","371.0","199.0","30357.0","250.0","보통주"
"003680","한성기업","KOSPI","4885","30333480775.0","20250320","216.0","","9101.0","0.0","보통주"
"003690","코리안리","KOSPI","8100","1578050351100.0","20250320","1405.0","1548.0","18747.0","540.0","보통주"
"003720","삼영","KOSPI","4055","137870000000.0","20250320","567.0","","2011.0","20.0","보통주"
"003780","진양산업","KOSPI","7420","96460000000.0","20250320","654.0","","4385.0","250.0","보통주"
"003800","에이스침대","KOSDAQ","25050","277804500000.0","20250320","4871.0","","61828.0","1400.0","보통주"
"003830","대한화섬","KOSPI","113000","150064000000.0","20250320","9283.0","","638399.0","750.0","보통주"
"003850","보령","KOSPI","9380","814064001660.0","20250320","610.0","717.0","8331.0","100.0","보통주"
"003920","남양유업","KOSPI","71000","457013510000.0","20250320","","","77097.0","100.0","보통주"
"003925","남양유업우","KOSPI","36900","73800000000.0","20250320","","","","105.0","우선주"
"003960","사조대림","KOSPI","41200","377576040400.0","20250320","12123.0","","75466.0","350.0","보통주"
"004000","롯데정밀화학","KOSPI","41150","1061670000000.0","20250320","7147.0","5518.0","93569.0","2000.0","보통주"
"004020","현대제철","KOSPI","29300","3909961500500.0","20250320","3506.0","2236.0","145198.0","1000.0","보통주"
"004060","SG세계물산","KOSPI","319","64573562240.0","20250320","","","1222.0","0.0","보통주"
"004080","신흥","KOSPI","14680","139460000000.0","20250320","980.0","","12064.0","270.0","보통주"
"004090","한국석유","KOSPI","12800","162484736000.0","20250320","1217.0","1154.0","14613.0","120.0","보통주"
"004100","태양금속","KOSPI","2690","98723000000.0","20250320","1.0","","2714.0","10.0","보통주"
"004105","태양금속우","KOSPI","4350","14355000000.0","20250320","","","","15.0","우선주"
"004140","동방","KOSPI","2265","108656049990.0","20250320","310.0","","2969.0","20.0","보통주"
"004150","한솔홀딩스","KOSPI","2470","101335751400.0","20250320","177.0","","13520.0","100.0","보통주"
"004170","신세계","KOSPI","148100","1458071306100.0","20250320","23574.0","23507.0","445995.0","4000.0","보통주"
"004250","NPC","KOSPI","3965","145594800000.0","20250320","650.0","","8873.0","100.0","보통주"
"004255","NPC우","KOSPI","2405","12698400000.0","20250320","","","","105.0","우선주"
"004270","남성","KOSPI","1096","39688527360.0","20250320","","","3455.0","0.0","보통주"
"004310","현대약품","KOSPI","3230","103360000000.0","20250320","226.0","","3174.0","35.0","보통주"
"004360","세방","KOSPI","11690","225718586100.0","20250320","3195.0","","48847.0","300.0","보통주"
"004365","세방우","KOSPI","7650","28222762500.0","20250320","","","","305.0","우선주"
"004370","농심","KOSPI","426500","2594246813000.0","20250320","29728.0","30142.0","420264.0","5000.0","보통주"
"004380","삼익THK","KOSPI","10870","228270000000.0","20250320","48.0","","9792.0","100.0","보통주"
"004410","서울식품","KOSPI","141","52840533819.0","20250320","","","71.0","0.0","보통주"
"004415","서울식품우","KOSPI","1205","2680522500.0","20250320","","","","0.0","우선주"
"004430","송원산업","KOSPI","12870","308880000000.0","20250320","1452.0","","29400.0","250.0","보통주"
"004440","삼일씨엔에스","KOSPI","4100","52200982700.0","20250320","160.0","","21133.0","0.0","보통주"
"004450","삼화왕관","KOSPI","30850","66462592150.0","20250320","","","58505.0","1200.0","보통주"
"004490","세방전지","KOSPI","69000","966000000000.0","20250320","8888.0","16447.0","99261.0","700.0","보통주"
"004540","깨끗한나라","KOSPI","2275","84722576575.0","20250320","","","5628.0","0.0","보통주"
"004545","깨끗한나라우","KOSPI","11890","4353642400.0","20250320","","","","0.0","우선주"
"004560","현대비앤지스틸","KOSPI","12930","194969026230.0","20250320","","","32515.0","0.0","보통주"
"004590","한국가구","KOSDAQ","4240","63600000000.0","20250320","793.0","","11512.0","175.0","보통주"
"004650","창해에탄올","KOSDAQ","8890","81706967650.0","20250320","","","16428.0","600.0","보통주"
"004690","삼천리","KOSPI","89600","363330240000.0","20250320","35116.0","","443054.0","3000.0","보통주"
"004700","조광피혁","KOSPI","51800","344425348400.0","20250320","2546.0","","122353.0","0.0","보통주"
"004710","한솔테크닉스","KOSPI","4235","135985333330.0","20250320","1376.0","","11022.0","100.0","보통주"
"004720","팜젠사이언스","KOSPI","4135","75262392040.0","20250320","352.0","","12707.0","0.0","보통주"
"004770","써니전자","KOSPI","2170","79645258280.0","20250320","111.0","","2207.0","30.0","보통주"
"004780","대륙제관","KOSDAQ","3785","60193608215.0","20250320","822.0","","8909.0","110.0","보통주"
"004800","효성","KOSPI","48650","814420800550.0","20250320","3.0","5192.0","123794.0","3000.0","보통주"
"004830","덕성","KOSPI","7210","113052800000.0","20250320","366.0","","5653.0","45.0","보통주"
"004835","덕성우","KOSPI","10800","15033600000.0","20250320","","","","50.0","우선주"
"004840","DRB동일","KOSPI","4125","82211250000.0","20250320","798.0","","19664.0","100.0","보통주"
"004870","티웨이홀딩스","KOSPI","699","79101282306.0","20250320","41.0","","1493.0","0.0","보통주"
"004890","동일산업","KOSPI","40250","97614903750.0","20250320","","","189318.0","1000.0","보통주"
"004910","조광페인트","KOSPI","5870","75136000000.0","20250320","468.0","","17221.0","200.0","보통주"
"004920","씨아이테크","KOSPI","1047","52418885271.0","20250320","","","1097.0","0.0","보통주"
"004960","한신공영","KOSPI","6290","72779715580.0","20250320","2757.0","","66043.0","100.0","보통주"
"004970","신라교역","KOSPI","8770","140320000000.0","20250320","1087.0","","36114.0","500.0","보통주"
"004980","성신양회","KOSPI","7230","177251207790.0","20250320","2683.0","","21426.0","350.0","보통주"
"004985","성신양회우","KOSPI","10970","8070025650.0","20250320","","","","400.0","우선주"
"004990","롯데지주","KOSPI","23100","2423403374700.0","20250320","","1438.0","95749.0","1500.0","보통주"
"00499K","롯데지주우","KOSPI","26400","21267919200.0","20250320","","","","1550.0","우선주"
"005010","휴스틸","KOSPI","6050","339937853750.0","20250320","1285.0","","17923.0","250.0","보통주"
"005030","부산주공","KOSPI","486","38288532168.0","20250320","","","253.0","0.0","보통주"
"005070","코스모신소재","KOSPI","49250","1601154733000.0","20250320","861.0","669.0","14732.0","0.0","보통주"
"005090","SGC에너지","KOSPI","22950","330694192350.0","20250320","2953.0","5008.0","49925.0","1700.0","보통주"
"005110","한창","KOSPI","1254","23332434378.0","20250320","","","365.0","0.0","보통주"
"005160","동국산업","KOSDAQ","4120","223487265840.0","20250320","","","7503.0","130.0","보통주"
"005180","빙그레","KOSPI","94500","930942274500.0","20250320","9751.0","11505.0","72564.0","2600.0","보통주"
"005250","녹십자홀딩스","KOSPI","13950","656043529500.0","20250320","","","21591.0","300.0","보통주"
"005257","녹십자홀딩스2우","KOSPI","20900","17681191000.0","20250320","","","","300.0","우선주"
"005290","동진쎄미켐","KOSDAQ","32100","1650405257400.0","20250320","2476.0","","15658.0","120.0","보통주"
"005300","롯데칠성","KOSPI","111200","1031811900800.0","20250320","16499.0","13813.0","145622.0","3400.0","보통주"
"005305","롯데칠성우","KOSPI","65900","51092929000.0","20250320","","","","3405.0","우선주"
"005320","온타이드","KOSPI","444","29979866124.0","20250320","","","1500.0","0.0","보통주"
"005360","모나미","KOSPI","2000","37794614000.0","20250320","","","5080.0","50.0","보통주"
